@relation movement

@attribute MDS0 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute MDS7 numeric
@attribute MDS8 numeric
@attribute MDS9 numeric
@attribute MDS10 numeric
@attribute MDS11 numeric
@attribute MDS12 numeric
@attribute MDS13 numeric
@attribute MDS14 numeric
@attribute MDS15 numeric
@attribute MDS16 numeric
@attribute MDS17 numeric
@attribute MDS18 numeric
@attribute MDS19 numeric
@attribute MDS20 numeric
@attribute MDS21 numeric
@attribute MDS22 numeric
@attribute MDS23 numeric
@attribute MDS24 numeric
@attribute MDS25 numeric
@attribute MDS26 numeric
@attribute MDS27 numeric
@attribute MDS28 numeric
@attribute MDS29 numeric
@attribute MDS30 numeric
@attribute MDS31 numeric
@attribute MDS32 numeric
@attribute MDS33 numeric
@attribute MDS34 numeric
@attribute MDS35 numeric
@attribute MDS36 numeric
@attribute MDS37 numeric
@attribute MDS38 numeric
@attribute MDS39 numeric
@attribute MDS40 numeric
@attribute MDS41 numeric
@attribute MDS42 numeric
@attribute MDS43 numeric
@attribute MDS44 numeric
@attribute MDS45 numeric
@attribute MDS46 numeric
@attribute MDS47 numeric
@attribute MDS48 numeric
@attribute MDS49 numeric
@attribute MDS50 numeric
@attribute MDS51 numeric
@attribute MDS52 numeric
@attribute MDS53 numeric
@attribute MDS54 numeric
@attribute MDS55 numeric
@attribute MDS56 numeric
@attribute MDS57 numeric
@attribute MDS58 numeric
@attribute MDS59 numeric
@attribute MDS60 numeric
@attribute MDS61 numeric
@attribute MDS62 numeric
@attribute MDS63 numeric
@attribute MDS64 numeric
@attribute MDS65 numeric
@attribute MDS66 numeric
@attribute MDS67 numeric
@attribute MDS68 numeric
@attribute MDS69 numeric
@attribute MDS70 numeric
@attribute MDS71 numeric
@attribute MDS72 numeric
@attribute MDS73 numeric
@attribute MDS74 numeric
@attribute MDS75 numeric
@attribute MDS76 numeric
@attribute MDS77 numeric
@attribute MDS78 numeric
@attribute MDS79 numeric
@attribute MDS80 numeric
@attribute MDS81 numeric
@attribute MDS82 numeric
@attribute MDS83 numeric
@attribute MDS84 numeric
@attribute MDS85 numeric
@attribute MDS86 numeric
@attribute MDS87 numeric
@attribute MDS88 numeric
@attribute MDS89 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.616088,0.07837,0.620131,0.074993,0.621008,0.072326,0.623858,0.072326,0.626735,0.069847,0.632557,0.066454,0.641018,0.063686,0.655822,0.060909,0.678406,0.060909,0.706156,0.073481,0.739857,0.084697,0.780096,0.108198,0.831896,0.145411,0.876853,0.276055,0.915954,0.307037,0.945529,0.309522,0.988427,0.296771,1,0.327756,1,0.376672,1,0.436474,1,0.480391,0.984881,0.493288,0.965769,0.513417,0.939315,0.519103,0.907357,0.497181,0.875861,0.513662,0.8451,0.64194,0.824597,0.654092,0.790434,0.672893,0.767059,0.700613,0.722479,0.726154,0.696894,0.766758,0.651055,0.79776,0.625902,0.79552,0.608793,0.780986,0.577271,0.759254,0.571733,0.698798,0.554393,0.609946,0.532498,0.61111,0.50526,0.702129,0.472097,0.717796,0.469216,0.737962,0.482693,0.743443,0.487134,0.70777,0.484438,0.701852,5
0.319543,0.025081,0.324945,0.025002,0.324204,0.025159,0.321104,0.028311,0.317976,0.02858,0.309299,0.031648,0.305354,0.035028,0.297672,0.038464,0.286387,0.038464,0.281985,0.041544,0.279231,0.042356,0.298615,0.049177,0.353446,0.081636,0.375792,0.180285,0.379308,0.180285,0.379085,0.13095,0.37037,0.054836,0.325059,0.023406,0.302331,0.023342,0.285328,0.042342,0.308711,0.035957,0.350115,0,0.37897,0,0.395627,0,0.415679,0,0.439075,0,0.46014,0,0.485191,0,0.494308,0.006231,0.508231,0.027773,0.514357,0.039996,0.527443,0.116618,0.543332,0.168542,0.568338,0.176466,0.604161,0.152741,0.618185,0.098762,0.650966,0.075301,0.673639,0.09424,0.685539,0.111112,0.684207,0.164137,0.671674,0.199384,0.679406,0.253013,0.696538,0.294463,0.706937,0.321717,0.710118,0.343007,5
0.526439,0.351101,0.530892,0.35312,0.531961,0.352203,0.527525,0.358493,0.525348,0.358737,0.5186,0.370249,0.515142,0.36943,0.509306,0.375005,0.502348,0.371793,0.497629,0.376998,0.496422,0.384366,0.513888,0.386887,0.553885,0.344385,0.579617,0.459149,0.590521,0.456338,0.59913,0.41666,0.611111,0.361279,0.59553,0.324419,0.591744,0.320009,0.599994,0.322479,0.6306,0.307197,0.659951,0.281885,0.689485,0.275163,0.708737,0.264332,0.72922,0.237284,0.747123,0.232239,0.767656,0.277415,0.797263,0.270445,0.810925,0.27415,0.83765,0.29012,0.849279,0.304618,0.863963,0.367342,0.873535,0.407308,0.911267,0.414562,0.939815,0.394811,0.949992,0.364202,0.972157,0.334344,0.987453,0.316753,1,0.333328,1,0.410338,1,0.404901,1,0.433738,1,0.469393,1,0.466489,1,0.472299,5
0.563223,0.316608,0.567508,0.312498,0.568493,0.311312,0.566514,0.317616,0.564516,0.317457,0.560465,0.319612,0.557105,0.32484,0.548839,0.33013,0.539909,0.326918,0.535547,0.332266,0.534611,0.342025,0.548618,0.354098,0.581896,0.318872,0.596598,0.456338,0.601296,0.459149,0.603478,0.410707,0.613433,0.338703,0.602984,0.28093,0.612411,0.236677,0.640003,0.221501,0.688656,0.192817,0.745589,0.15101,0.794616,0.161073,0.839806,0.184715,0.876485,0.203395,0.90574,0.251372,0.931659,0.367745,0.95672,0.433965,0.958994,0.492221,0.971766,0.54012,0.980854,0.593843,1,0.685132,1,0.761234,1,0.820726,0.976843,0.864561,0.934094,0.916667,0.895073,0.906626,0.849377,0.819364,0.792451,0.833326,0.722105,0.951377,0.650206,0.929449,0.605095,0.89157,0.586556,0.830902,0.578218,0.723857,0.57782,0.686019,5
0.547131,0.112849,0.549194,0.115628,0.547943,0.113203,0.548169,0.116355,0.546088,0.117462,0.541865,0.120249,0.540787,0.117837,0.534892,0.121803,0.528174,0.121803,0.5237,0.124603,0.529836,0.123788,0.550928,0.121314,0.592671,0.137752,0.619956,0.242249,0.644394,0.239438,0.671025,0.196431,0.715278,0.135481,0.739458,0.113707,0.777784,0.14001,0.824,0.188926,0.878622,0.225499,0.921916,0.255038,0.951094,0.312086,0.970875,0.359868,0.973868,0.384177,0.972415,0.431689,0.972666,0.577419,0.977224,0.638361,0.965824,0.579442,0.969406,0.620373,0.952147,0.670765,0.923634,0.746355,0.868849,0.79776,0.827333,0.823534,0.787037,0.832851,0.734086,0.836414,0.695923,0.795178,0.652721,0.709419,0.603773,0.716927,0.549471,0.823707,0.491412,0.828221,0.462838,0.825312,0.460286,0.807589,0.451486,0.761394,0.443581,0.74406,5
0.367821,0.06583,0.373001,0.065624,0.369861,0.066036,0.36697,0.069188,0.366364,0.073015,0.36047,0.072784,0.356644,0.073248,0.348843,0.076928,0.34038,0.073716,0.338867,0.079871,0.355609,0.065152,0.416676,0.049177,0.512937,0.068874,0.588113,0.160559,0.650868,0.169016,0.710234,0.151791,0.770831,0.122577,0.803974,0.153844,0.832049,0.226669,0.858673,0.309449,0.891813,0.372547,0.906797,0.416109,0.914423,0.469796,0.905334,0.499993,0.883607,0.483049,0.857463,0.497268,0.831439,0.629036,0.810936,0.647802,0.774488,0.672893,0.750588,0.703707,0.708132,0.732308,0.668255,0.787174,0.627638,0.820234,0.601912,0.829136,0.587957,0.824211,0.565909,0.805547,0.567449,0.753006,0.552306,0.672767,0.524109,0.68783,0.48631,0.796355,0.435619,0.812875,0.409766,0.825312,0.4053,0.819252,0.394063,0.769431,0.377427,0.751982,5
0.351728,0.178679,0.359265,0.178119,0.358447,0.17924,0.355504,0.182391,0.350235,0.184127,0.351164,0.180374,0.35897,0.162413,0.367443,0.150645,0.38498,0.144234,0.405207,0.156555,0.434369,0.162865,0.483802,0.183607,0.560347,0.198981,0.617837,0.329574,0.661642,0.3493,0.690624,0.333333,0.729172,0.306442,0.736982,0.317729,0.751947,0.363338,0.770673,0.426708,0.802109,0.483666,0.818633,0.536908,0.819063,0.604021,0.805825,0.63694,0.781472,0.610173,0.754016,0.617483,0.731207,0.758065,0.712977,0.757852,0.676529,0.766358,0.651762,0.796293,0.614825,0.80923,0.584733,0.839644,0.552691,0.862366,0.532371,0.868343,0.527772,0.853032,0.497724,0.84876,0.501069,0.798197,0.483268,0.709419,0.457029,0.716927,0.418948,0.829786,0.369097,0.840492,0.348199,0.852416,0.348272,0.848396,0.34654,0.801605,0.348248,0.791557,5
0.379314,0.17555,0.384441,0.171869,0.383565,0.17295,0.380737,0.176101,0.377884,0.177777,0.374417,0.180374,0.375288,0.175153,0.374417,0.176287,0.380284,0.169877,0.39336,0.162945,0.410505,0.156364,0.451394,0.157375,0.515087,0.165821,0.560507,0.273244,0.599145,0.276055,0.633979,0.247024,0.675928,0.199989,0.687347,0.193981,0.708022,0.233336,0.728003,0.296419,0.765169,0.339879,0.798487,0.372488,0.819063,0.432887,0.830093,0.474527,0.828985,0.47458,0.822985,0.502732,0.813208,0.635488,0.806379,0.647802,0.779034,0.676015,0.762351,0.706787,0.732052,0.741533,0.704063,0.793006,0.674471,0.831471,0.657071,0.845932,0.641201,0.841504,0.611358,0.839507,0.608133,0.792172,0.594142,0.706807,0.568135,0.719578,0.530522,0.838912,0.480684,0.852762,0.456472,0.87049,0.454178,0.862981,0.443562,0.815005,0.424128,0.802112,5
0.365515,0.094039,0.370705,0.099995,0.367583,0.094334,0.364681,0.097485,0.361754,0.107945,0.355817,0.110762,0.351981,0.111467,0.341858,0.108982,0.335684,0.10577,0.327008,0.115025,0.336521,0.114008,0.365742,0.10164,0.435342,0.117342,0.486195,0.211267,0.525862,0.205633,0.562084,0.166667,0.599539,0.112892,0.60546,0.09699,0.620159,0.123335,0.640003,0.16938,0.683377,0.192817,0.727956,0.201342,0.762838,0.241603,0.788834,0.26751,0.802852,0.262716,0.811492,0.28415,0.817766,0.370964,0.826882,0.402516,0.815483,0.451713,0.816471,0.509267,0.794252,0.556917,0.77089,0.63265,0.740047,0.688206,0.724218,0.708685,0.712958,0.723344,0.681811,0.728387,0.670228,0.695779,0.648536,0.633503,0.616356,0.658733,0.570521,0.781163,0.515021,0.806753,0.484078,0.825312,0.476575,0.827992,0.463372,0.782843,0.447474,0.773092,5
0.367821,0.17555,0.373001,0.175001,0.369861,0.176101,0.36697,0.179253,0.364053,0.180959,0.36047,0.180374,0.35897,0.178345,0.358137,0.173075,0.363852,0.163466,0.374407,0.153366,0.39618,0.140069,0.442131,0.13443,0.517249,0.145411,0.571121,0.250707,0.620694,0.256341,0.666666,0.229165,0.719909,0.183865,0.744423,0.183939,0.775205,0.236677,0.802672,0.306184,0.828491,0.359474,0.848859,0.392624,0.858186,0.439599,0.859218,0.461787,0.8456,0.449148,0.829878,0.472682,0.804105,0.596775,0.792706,0.619491,0.760815,0.654214,0.738824,0.69136,0.700958,0.719999,0.665874,0.778421,0.632324,0.825852,0.613901,0.843137,0.59722,0.829975,0.575004,0.83024,0.567449,0.789153,0.54812,0.704183,0.522017,0.719578,0.477897,0.832833,0.431325,0.849688,0.4034,0.858441,0.4053,0.848396,0.398025,0.796243,0.38132,0.773092,5
0.413792,0.07837,0.416478,0.078125,0.415529,0.078616,0.412848,0.081768,0.410143,0.085714,0.402323,0.088601,0.398595,0.089166,0.390696,0.092948,0.382626,0.092948,0.376772,0.099042,0.372316,0.104243,0.388887,0.11147,0.435342,0.130104,0.458599,0.233804,0.463365,0.233804,0.457513,0.190478,0.451391,0.122577,0.41191,0.093638,0.387603,0.09334,0.386674,0.107493,0.459104,0.088234,0.544075,0.046983,0.61124,0.046984,0.667477,0.066878,0.719715,0.093222,0.760921,0.133883,0.79499,0.222578,0.831439,0.283025,0.842816,0.348909,0.856469,0.429013,0.837319,0.501542,0.804304,0.603493,0.763463,0.679784,0.736207,0.717083,0.710649,0.723344,0.677275,0.728387,0.655239,0.707828,0.62553,0.662306,0.582811,0.701052,0.528421,0.823707,0.465662,0.846627,0.422499,0.861447,0.411407,0.860059,0.396039,0.806968,0.379379,0.78628,5
0.441377,0.068958,0.450799,0.065624,0.45434,0.062885,0.456425,0.062898,0.46083,0.060315,0.462788,0.060125,0.468528,0.054138,0.467441,0.057696,0.467142,0.051286,0.469194,0.054324,0.47494,0.052121,0.502316,0.052463,0.551723,0.084182,0.583865,0.185919,0.607758,0.185919,0.625273,0.139885,0.648151,0.074193,0.647641,0.046826,0.656336,0.056678,0.674663,0.084683,0.709759,0.09151,0.743075,0.07718,0.772609,0.090605,0.798546,0.108275,0.817097,0.112992,0.836783,0.125692,0.858773,0.170961,0.886107,0.188678,0.899768,0.214962,0.924701,0.256173,0.928226,0.292309,0.937947,0.376095,0.934424,0.4354,0.959223,0.459384,0.972223,0.458217,0.963634,0.435188,0.967873,0.421694,0.972809,0.403141,0.972752,0.439156,0.960001,0.541041,0.939913,0.58589,0.927807,0.635543,0.920575,0.664726,0.908915,0.651472,0.896892,0.656988,5
0.406899,0.213171,0.414183,0.212504,0.413239,0.210689,0.412848,0.21384,0.410143,0.219057,0.411629,0.212022,0.410248,0.207003,0.406976,0.208341,0.408452,0.198718,0.407583,0.194896,0.417662,0.19219,0.442131,0.186879,0.495688,0.18622,0.528663,0.290134,0.545261,0.281689,0.557736,0.235118,0.571762,0.164509,0.558314,0.133775,0.552976,0.133343,0.559999,0.15635,0.591027,0.160135,0.629713,0.14095,0.655254,0.150998,0.674755,0.165605,0.693582,0.161012,0.712644,0.172137,0.728934,0.216126,0.751711,0.229569,0.758542,0.249226,0.771766,0.28704,0.775119,0.316926,0.780428,0.393589,0.779857,0.443822,0.798557,0.462179,0.814814,0.452453,0.811366,0.429015,0.822261,0.406626,0.824273,0.38481,0.823905,0.410048,0.808417,0.507597,0.787554,0.536807,0.779195,0.578316,0.784112,0.597671,0.782183,0.595173,0.776262,0.60158,5
0.480456,0.197489,0.482836,0.196871,0.486304,0.191819,0.483947,0.191833,0.48618,0.190477,0.486053,0.189875,0.487171,0.184715,0.4814,0.185896,0.483574,0.182698,0.485783,0.178914,0.496422,0.17916,0.51852,0.173763,0.56681,0.176015,0.596598,0.278878,0.616382,0.276055,0.629632,0.232148,0.648151,0.164509,0.640201,0.133775,0.645996,0.136669,0.65867,0.15635,0.688656,0.160135,0.720403,0.144299,0.748162,0.15771,0.762131,0.168783,0.771967,0.169494,0.786201,0.174864,0.79499,0.229031,0.808651,0.245286,0.808652,0.271028,0.821179,0.299387,0.813399,0.326151,0.813842,0.40233,0.807959,0.44944,0.815344,0.464986,0.826387,0.455329,0.822728,0.435188,0.832978,0.40362,0.834732,0.374349,0.832283,0.407408,0.81473,0.507597,0.793989,0.542942,0.789809,0.57531,0.792262,0.603502,0.788121,0.595173,0.778213,0.604225,5
0.406899,0.09718,0.4119,0.096876,0.410961,0.097485,0.412848,0.094347,0.412442,0.088896,0.411629,0.091773,0.412586,0.089166,0.411629,0.086538,0.413148,0.086538,0.414689,0.086262,0.422437,0.084697,0.451394,0.085238,0.504313,0.109694,0.537159,0.208444,0.558197,0.208444,0.575161,0.160714,0.592597,0.099987,0.585614,0.080259,0.594322,0.09334,0.610665,0.127039,0.646437,0.140526,0.685137,0.14095,0.716384,0.154361,0.73544,0.171975,0.75534,0.175144,0.770108,0.191259,0.783602,0.248387,0.801821,0.270445,0.806379,0.295952,0.818819,0.336427,0.815786,0.372302,0.804304,0.446059,0.7986,0.502809,0.812951,0.518206,0.821755,0.507206,0.818181,0.487655,0.83083,0.463853,0.830546,0.442406,0.830191,0.468253,0.810528,0.571426,0.787554,0.607358,0.774947,0.653617,0.77393,0.670557,0.766335,0.643422,0.750975,0.656988,5
0.455176,0.172409,0.459956,0.171869,0.461186,0.169812,0.461014,0.172963,0.46083,0.174609,0.460467,0.174044,0.459201,0.171975,0.458147,0.173075,0.457748,0.169877,0.462089,0.169335,0.470164,0.16938,0.497684,0.170491,0.545261,0.173469,0.579617,0.278878,0.599145,0.276055,0.612196,0.232148,0.631947,0.167742,0.62283,0.137127,0.627907,0.143336,0.640003,0.16613,0.675465,0.166671,0.710323,0.154359,0.738379,0.161073,0.759709,0.171975,0.77672,0.166663,0.788506,0.174864,0.80182,0.225811,0.82004,0.238996,0.824598,0.258566,0.832942,0.299387,0.832532,0.326151,0.830549,0.40233,0.826702,0.452255,0.834524,0.464986,0.849532,0.458217,0.845453,0.435188,0.854388,0.41265,0.85565,0.387433,0.855348,0.410048,0.837891,0.504564,0.819739,0.533746,0.811038,0.590365,0.810594,0.615165,0.805945,0.600535,0.793773,0.614779,5
0.425285,0.16301,0.432497,0.165618,0.429222,0.163522,0.426603,0.169812,0.423961,0.171428,0.416282,0.174044,0.414912,0.171975,0.413961,0.169877,0.41549,0.160254,0.431277,0.159743,0.451076,0.156364,0.493065,0.157375,0.560347,0.170923,0.61359,0.278878,0.65733,0.290134,0.694983,0.267852,0.738435,0.229031,0.754339,0.227428,0.770035,0.260004,0.786666,0.3127,0.812667,0.349677,0.826199,0.372488,0.826407,0.412751,0.83495,0.417197,0.838477,0.403959,0.841371,0.426236,0.847385,0.532254,0.854216,0.547166,0.842816,0.573211,0.839998,0.601853,0.810999,0.633839,0.785204,0.685132,0.751755,0.727535,0.736207,0.753506,0.736104,0.755041,0.71363,0.762347,0.700208,0.728921,0.675738,0.651834,0.63941,0.671955,0.593683,0.787243,0.536478,0.806753,0.509555,0.825312,0.503057,0.827992,0.495048,0.788194,0.484438,0.781002,5
0.374714,0.347959,0.379862,0.343751,0.378997,0.345913,0.378437,0.352203,0.377884,0.352387,0.374417,0.354432,0.379952,0.353498,0.383723,0.352561,0.389677,0.349362,0.405207,0.351437,0.424819,0.358306,0.462966,0.370485,0.523711,0.344385,0.564754,0.487321,0.592671,0.509857,0.614381,0.505953,0.638888,0.493541,0.630271,0.511696,0.630499,0.543336,0.632007,0.592838,0.64907,0.630714,0.670018,0.657722,0.684593,0.697989,0.689324,0.703818,0.688842,0.655374,0.682753,0.661202,0.676539,0.806449,0.671982,0.805032,0.646923,0.809975,0.61882,0.833333,0.581331,0.849226,0.551319,0.880463,0.517567,0.89888,0.493999,0.899164,0.486113,0.890493,0.461358,0.879627,0.466806,0.819276,0.453978,0.719891,0.425575,0.72751,0.385262,0.841945,0.332619,0.852762,0.312097,0.861447,0.319758,0.854228,0.322778,0.804281,0.317117,0.78628,5
0.268961,0.360499,0.27231,0.362502,0.27169,0.364782,0.268349,0.367934,0.264977,0.371436,0.25814,0.373421,0.254076,0.38217,0.246513,0.384614,0.234748,0.387827,0.227492,0.396169,0.226729,0.403912,0.252313,0.406561,0.312498,0.359692,0.34183,0.478875,0.353447,0.470418,0.363834,0.428566,0.372692,0.367731,0.354835,0.334446,0.356596,0.336669,0.370668,0.358306,0.416885,0.369286,0.476071,0.369125,0.525676,0.399327,0.558255,0.410828,0.586695,0.401128,0.606891,0.426236,0.619586,0.548391,0.630976,0.578615,0.621862,0.613705,0.609416,0.657413,0.583731,0.695382,0.560857,0.755096,0.53396,0.79776,0.513191,0.809521,0.504627,0.809807,0.479547,0.799387,0.481795,0.753006,0.464437,0.670155,0.431872,0.68783,0.38105,0.805468,0.319738,0.825146,0.288749,0.840367,0.285137,0.830902,0.273269,0.772118,0.256807,0.749338,5
0.3977,0.322879,0.402743,0.321867,0.401825,0.323892,0.399081,0.327044,0.394013,0.333338,0.390696,0.335443,0.393931,0.33758,0.397682,0.34615,0.408452,0.352561,0.424172,0.370608,0.446301,0.394146,0.48148,0.41639,0.540948,0.392852,0.57325,0.552108,0.586209,0.580279,0.590412,0.580357,0.594907,0.570967,0.56079,0.581943,0.537479,0.603326,0.51733,0.628664,0.522426,0.650323,0.541562,0.661071,0.547671,0.687929,0.548543,0.67516,0.57482,0.615823,0.577012,0.622948,0.574034,0.761298,0.578581,0.767293,0.564921,0.781929,0.543533,0.80864,0.504783,0.824609,0.470166,0.86006,0.444968,0.879221,0.422066,0.87115,0.423607,0.84438,0.397732,0.805547,0.404711,0.728921,0.387027,0.623031,0.358495,0.61375,0.313687,0.68997,0.261804,0.680983,0.242033,0.680721,0.250505,0.670557,0.247521,0.630022,0.239296,0.614779,5
0.374714,0.347959,0.379862,0.343751,0.378997,0.345913,0.378437,0.352203,0.377884,0.352387,0.374417,0.354432,0.379952,0.353498,0.383723,0.352561,0.389677,0.349362,0.405207,0.351437,0.424819,0.358306,0.462966,0.370485,0.523711,0.344385,0.564754,0.487321,0.592671,0.509857,0.614381,0.505953,0.638888,0.493541,0.630271,0.511696,0.630499,0.543336,0.632007,0.592838,0.64907,0.630714,0.670018,0.657722,0.684593,0.697989,0.689324,0.703818,0.688842,0.655374,0.682753,0.661202,0.676539,0.806449,0.671982,0.805032,0.646923,0.809975,0.61882,0.833333,0.581331,0.849226,0.551319,0.880463,0.517567,0.89888,0.493999,0.899164,0.486113,0.890493,0.461358,0.879627,0.466806,0.819276,0.453978,0.719891,0.425575,0.72751,0.385262,0.841945,0.332619,0.852762,0.312097,0.861447,0.319758,0.854228,0.322778,0.804281,0.317117,0.78628,5
0.268961,0.360499,0.27231,0.362502,0.27169,0.364782,0.268349,0.367934,0.264977,0.371436,0.25814,0.373421,0.254076,0.38217,0.246513,0.384614,0.234748,0.387827,0.227492,0.396169,0.226729,0.403912,0.252313,0.406561,0.312498,0.359692,0.34183,0.478875,0.353447,0.470418,0.363834,0.428566,0.372692,0.367731,0.354835,0.334446,0.356596,0.336669,0.370668,0.358306,0.416885,0.369286,0.476071,0.369125,0.525676,0.399327,0.558255,0.410828,0.586695,0.401128,0.606891,0.426236,0.619586,0.548391,0.630976,0.578615,0.621862,0.613705,0.609416,0.657413,0.583731,0.695382,0.560857,0.755096,0.53396,0.79776,0.513191,0.809521,0.504627,0.809807,0.479547,0.799387,0.481795,0.753006,0.464437,0.670155,0.431872,0.68783,0.38105,0.805468,0.319738,0.825146,0.288749,0.840367,0.285137,0.830902,0.273269,0.772118,0.256807,0.749338,5
0.3977,0.322879,0.402743,0.321867,0.401825,0.323892,0.399081,0.327044,0.394013,0.333338,0.390696,0.335443,0.393931,0.33758,0.397682,0.34615,0.408452,0.352561,0.424172,0.370608,0.446301,0.394146,0.48148,0.41639,0.540948,0.392852,0.57325,0.552108,0.586209,0.580279,0.590412,0.580357,0.594907,0.570967,0.56079,0.581943,0.537479,0.603326,0.51733,0.628664,0.522426,0.650323,0.541562,0.661071,0.547671,0.687929,0.548543,0.67516,0.57482,0.615823,0.577012,0.622948,0.574034,0.761298,0.578581,0.767293,0.564921,0.781929,0.543533,0.80864,0.504783,0.824609,0.470166,0.86006,0.444968,0.879221,0.422066,0.87115,0.423607,0.84438,0.397732,0.805547,0.404711,0.728921,0.387027,0.623031,0.358495,0.61375,0.313687,0.68997,0.261804,0.680983,0.242033,0.680721,0.250505,0.670557,0.247521,0.630022,0.239296,0.614779,5
0.721842,0.394978,0.723104,0.393741,0.721457,0.396218,0.720179,0.39937,0.721201,0.390485,0.713954,0.35759,0.706287,0.3121,0.688381,0.278845,0.669013,0.24038,0.642181,0.201286,0.615752,0.162865,0.597231,0.127872,0.596983,0.125001,0.581735,0.214078,0.551724,0.208444,0.520691,0.160714,0.486109,0.093535,0.406946,0.080259,0.330759,0.113341,0.266675,0.175895,0.255934,0.225499,0.277071,0.265098,0.290954,0.335571,0.296117,0.401279,0.308792,0.42656,0.335628,0.475408,0.364466,0.635488,0.41002,0.679237,0.444187,0.732094,0.482356,0.799387,0.516744,0.849226,0.563251,0.897958,0.608895,0.921354,0.671465,0.907562,0.733794,0.876089,0.770453,0.833334,0.807283,0.746994,0.820087,0.633503,0.825997,0.619041,0.808417,0.693017,0.783261,0.677909,0.768569,0.662661,0.759673,0.629737,0.742574,0.571037,0.723737,0.527707,6
0.774718,0.47649,0.778034,0.474998,0.776261,0.481124,0.775235,0.481137,0.771888,0.476199,0.767446,0.458864,0.759903,0.426746,0.746513,0.394237,0.734742,0.349362,0.725121,0.313109,0.711219,0.270358,0.703706,0.226226,0.70259,0.18622,0.683653,0.261975,0.646556,0.233804,0.601304,0.169637,0.553248,0.087097,0.466497,0.046826,0.387603,0.060004,0.322662,0.107493,0.31399,0.140526,0.31989,0.154359,0.305617,0.201345,0.283983,0.254771,0.273154,0.288136,0.271259,0.341537,0.257403,0.493555,0.252848,0.572325,0.246008,0.654214,0.247055,0.740747,0.260768,0.80923,0.298334,0.892126,0.341919,0.963486,0.388492,1,0.460647,1,0.513633,0.978387,0.593144,0.879522,0.646448,0.732987,0.683437,0.701052,0.698944,0.772037,0.695271,0.74846,0.692139,0.722894,0.694505,0.676389,0.689113,0.603211,0.675095,0.554094,6
0.772413,0.420059,0.775739,0.421875,0.773971,0.421377,0.772935,0.427681,0.771888,0.428569,0.769766,0.427216,0.764567,0.407636,0.748846,0.378204,0.737084,0.339739,0.725121,0.306719,0.708837,0.270358,0.694443,0.232784,0.693966,0.201527,0.679405,0.2845,0.650868,0.261975,0.612196,0.196431,0.569452,0.122577,0.491321,0.083611,0.421201,0.096666,0.346665,0.127039,0.300786,0.160135,0.282111,0.187919,0.268947,0.255027,0.252423,0.308922,0.249404,0.336156,0.257472,0.382517,0.261961,0.529035,0.275624,0.591194,0.291572,0.651091,0.315299,0.70988,0.337316,0.759996,0.369924,0.825072,0.402809,0.862366,0.446044,0.876753,0.504627,0.881853,0.536358,0.873454,0.595291,0.810246,0.642262,0.693711,0.67715,0.677247,0.682106,0.762925,0.703858,0.733128,0.719745,0.719888,0.727094,0.690961,0.726736,0.635385,0.721786,0.60158,6
0.427591,0.24765,0.432497,0.246875,0.429222,0.248428,0.428903,0.251579,0.426272,0.253974,0.420935,0.25633,0.414912,0.251592,0.404655,0.243593,0.392019,0.224361,0.376772,0.207677,0.355609,0.198705,0.351859,0.190165,0.370694,0.18622,0.360929,0.292957,0.33621,0.276055,0.298472,0.261899,0.249999,0.235483,0.163774,0.250834,0.10336,0.310001,0.056001,0.381102,0.068601,0.421577,0.118376,0.459729,0.158923,0.500007,0.18446,0.512733,0.216149,0.4887,0.250579,0.505459,0.273349,0.625803,0.300685,0.64465,0.314349,0.669784,0.327062,0.706787,0.334929,0.738462,0.367543,0.807578,0.409832,0.851129,0.458033,0.859945,0.530094,0.841504,0.577271,0.808641,0.640249,0.731926,0.669464,0.636126,0.687631,0.629624,0.686318,0.711242,0.671674,0.705525,0.670911,0.686746,0.674141,0.655985,0.669313,0.589811,0.659534,0.538262,6
0.37242,0.394978,0.375284,0.393741,0.374429,0.39937,0.36697,0.411949,0.366364,0.406352,0.36279,0.395568,0.363634,0.385348,0.372096,0.371793,0.387323,0.368594,0.414689,0.357827,0.453457,0.351791,0.520842,0.33771,0.614231,0.303576,0.685772,0.43099,0.741388,0.450704,0.786488,0.452377,0.833339,0.458061,0.838715,0.505021,0.829457,0.573331,0.808007,0.631914,0.799476,0.65686,0.780854,0.654359,0.755494,0.667793,0.713593,0.659242,0.66508,0.604523,0.61609,0.595623,0.571749,0.706448,0.537586,0.688678,0.494308,0.676015,0.45647,0.679013,0.40909,0.658457,0.377093,0.667638,0.348942,0.660114,0.328535,0.624645,0.340277,0.579252,0.336362,0.521601,0.372595,0.454822,0.391213,0.38481,0.396224,0.375659,0.389474,0.42553,0.371238,0.432517,0.380042,0.460843,0.411407,0.466471,0.437624,0.450402,0.4572,0.440635,6
