@relation 'abalone-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-L1,2,22,23,24,25,26,27,28,29-weka.filters.unsupervised.attribute.AddExpression-Ea11-2-Nexpression-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.AddExpression-Ea11-1-Nexpression-weka.filters.unsupervised.attribute.Remove-R11'

@attribute Sex=M numeric
@attribute Sex=F numeric
@attribute Sex=I numeric
@attribute Length numeric
@attribute Diameter numeric
@attribute Height numeric
@attribute 'Whole weight' numeric
@attribute 'Shucked weight' numeric
@attribute 'Viscera weight' numeric
@attribute 'Shell weight' numeric
@attribute a11-1 {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19}

@data
1,0,0,0.722973,0.722689,0.128319,0.470515,0.525891,0.296248,0.284006,7
1,0,0,0.722973,0.697479,0.146018,0.371879,0.33423,0.317972,0.264574,7
1,0,0,0.72973,0.680672,0.150442,0.373473,0.323134,0.357472,0.267564,8
0,1,0,0.72973,0.689076,0.132743,0.326191,0.309684,0.239631,0.239163,7
0,1,0,0.72973,0.705882,0.137168,0.363025,0.299933,0.328506,0.282511,7
1,0,0,0.736486,0.697479,0.119469,0.360368,0.356759,0.263331,0.245142,6
1,0,0,0.736486,0.663866,0.176991,0.30317,0.287492,0.200132,0.238166,6
0,1,0,0.736486,0.714286,0.141593,0.393306,0.378278,0.321264,0.278525,6
0,1,0,0.743243,0.722689,0.154867,0.486099,0.492603,0.356814,0.329347,7
1,0,0,0.743243,0.714286,0.163717,0.426598,0.394082,0.381172,0.283508,6
1,0,0,0.75,0.697479,0.137168,0.40039,0.395427,0.277156,0.284504,6
1,0,0,0.75,0.747899,0.154867,0.44714,0.378278,0.402897,0.339811,8
0,1,0,0.756757,0.739496,0.013274,0.40889,0.343309,0.404872,0.285999,7
1,0,0,0.763514,0.773109,0.146018,0.484151,0.424344,0.44898,0.355257,8
1,0,0,0.77027,0.798319,0.172566,0.491588,0.434095,0.387097,0.370703,8
0,1,0,0.77027,0.714286,0.150442,0.401098,0.354405,0.333772,0.302441,8
0,1,0,0.777027,0.747899,0.168142,0.517797,0.430733,0.445688,0.421525,7
1,0,0,0.777027,0.747899,0.137168,0.425004,0.379287,0.412113,0.29148,9
1,0,0,0.783784,0.773109,0.141593,0.463255,0.371217,0.485188,0.342302,9
0,1,0,0.783784,0.764706,0.154867,0.500443,0.395091,0.489796,0.361236,8
0,1,0,0.790541,0.798319,0.163717,0.476005,0.36651,0.355497,0.472845,9
1,0,0,0.797297,0.789916,0.141593,0.482026,0.422327,0.366689,0.337319,6
0,0,1,0.797297,0.747899,0.150442,0.458828,0.405178,0.382488,0.356751,7
0,1,0,0.804054,0.756303,0.181416,0.482557,0.407868,0.39763,0.350274,7
0,1,0,0.824324,0.815126,0.190265,0.602267,0.445864,0.480579,0.470354,12
1,0,0,0.824324,0.781513,0.146018,0.537276,0.469401,0.484529,0.39711,8
0,1,0,0.831081,0.815126,0.137168,0.514255,0.418964,0.408163,0.387145,7
1,0,0,0.831081,0.798319,0.185841,0.559943,0.493948,0.532587,0.383657,10
0,1,0,0.831081,0.798319,0.150442,0.549495,0.533625,0.458196,0.366716,7
1,0,0,0.837838,0.848739,0.163717,0.615548,0.594486,0.488479,0.434479,8
1,0,0,0.844595,0.857143,0.159292,0.619444,0.60121,0.44108,0.44295,7
1,0,0,0.844595,0.87395,0.168142,0.804321,0.735709,0.549704,0.63428,10
0,1,0,0.844595,0.789916,0.168142,0.582433,0.573974,0.403555,0.396612,7
0,1,0,0.851351,0.831933,0.150442,0.431025,0.429388,0.310072,0.298455,7
0,1,0,0.858108,0.848739,0.159292,0.584381,0.493611,0.500987,0.449427,9
1,0,0,0.864865,0.831933,0.168142,0.709226,0.703093,0.535221,0.504235,10
1,0,0,0.864865,0.806723,0.168142,0.592704,0.597176,0.411455,0.41704,8
0,1,0,0.871622,0.882353,0.172566,0.744112,0.689644,0.631336,0.534131,8
0,1,0,0.871622,0.831933,0.176991,0.706393,0.606927,0.616853,0.518186,8
1,0,0,0.871622,0.857143,0.128319,0.419692,0.464022,0.255431,0.266069,6
1,0,0,0.878378,0.756303,0.163717,0.699841,0.689307,0.559579,0.447434,10
0,1,0,0.885135,0.87395,0.163717,0.664955,0.62542,0.499671,0.479322,10
1,0,0,0.891892,0.890756,0.163717,0.751549,0.639543,0.723502,0.496761,9
1,0,0,0.905405,0.857143,0.190265,0.683195,0.601883,0.603028,0.496761,9
0,1,0,0.912162,0.865546,0.185841,0.791217,0.745124,0.683344,0.541604,9
0,1,0,0.918919,0.957983,0.185841,0.886488,0.803968,0.674786,0.674639,9
1,0,0,0.918919,0.882353,0.181416,0.709934,0.557162,0.527979,0.59143,8
0,1,0,0.952703,0.966387,0.190265,0.940322,1,0.655695,0.582461,9
0,0,1,0.148649,0.537815,0.106195,0.163804,0.131137,0.136932,0.147982,4
0,0,1,0.22973,0.252101,0.053097,0.026386,0.022192,0.017775,0.01993,2
0,0,1,0.236486,0.218487,0.057522,0.023552,0.019166,0.017775,0.020927,3
0,0,1,0.236486,0.226891,0.057522,0.028865,0.025555,0.019092,0.023418,3
0,0,1,0.27027,0.235294,0.079646,0.039136,0.035978,0.038183,0.033881,4
0,0,1,0.310811,0.268908,0.057522,0.037365,0.028917,0.026333,0.036373,3
0,0,1,0.317568,0.285714,0.061947,0.036657,0.291863,0.019092,0.038366,3
0,0,1,0.324324,0.294118,0.070796,0.04799,0.035978,0.040158,0.04285,3
0,0,1,0.324324,0.294118,0.061947,0.039844,0.030262,0.030283,0.036871,3
0,0,1,0.337838,0.285714,0.066372,0.048521,0.037323,0.041475,0.088191,4
0,0,1,0.344595,0.327731,0.084071,0.073136,0.067922,0.05135,0.050324,5
0,0,1,0.344595,0.252101,0.084071,0.055782,0.05111,0.041475,0.041854,3
0,0,1,0.351351,0.319328,0.079646,0.070657,0.063887,0.052666,0.046338,5
0,0,1,0.358108,0.327731,0.079646,0.062688,0.051446,0.042791,0.053313,4
0,0,1,0.364865,0.336134,0.084071,0.068178,0.061533,0.048058,0.053313,4
0,0,1,0.364865,0.336134,0.075221,0.070303,0.069939,0.048058,0.048331,3
0,0,1,0.371622,0.361345,0.066372,0.075438,0.066577,0.046741,0.063279,4
0,0,1,0.371622,0.336134,0.079646,0.062511,0.056826,0.0395,0.050822,6
0,0,1,0.385135,0.361345,0.075221,0.068709,0.058171,0.045425,0.062282,2
0,0,1,0.391892,0.361345,0.075221,0.065699,0.0538,0.054641,0.056303,4
0,0,1,0.391892,0.361345,0.075221,0.068709,0.054808,0.048716,0.058296,5
0,0,1,0.391892,0.352941,0.075221,0.07473,0.062878,0.063858,0.058296,5
0,0,1,0.398649,0.394958,0.079646,0.085886,0.05918,0.085583,0.073244,5
0,0,1,0.398649,0.378151,0.075221,0.076147,0.072966,0.045425,0.060289,4
0,0,1,0.405405,0.394958,0.084071,0.07473,0.063887,0.053325,0.059292,3
0,0,1,0.405405,0.394958,0.075221,0.083761,0.078682,0.058591,0.067763,5
0,0,1,0.405405,0.369748,0.079646,0.076501,0.06187,0.052666,0.073742,4
0,0,1,0.405405,0.369748,0.084071,0.086595,0.073302,0.053983,0.075735,4
0,0,1,0.405405,0.378151,0.070796,0.071011,0.054808,0.062541,0.063279,6
0,0,1,0.405405,0.361345,0.075221,0.076501,0.062878,0.050691,0.068261,5
0,0,1,0.412162,0.369748,0.097345,0.089959,0.073302,0.069783,0.073742,4
0,0,1,0.412162,0.361345,0.070796,0.073845,0.057498,0.054641,0.068261,6
0,0,1,0.418919,0.394958,0.079646,0.091907,0.073974,0.077683,0.072745,7
0,0,1,0.418919,0.378151,0.075221,0.076324,0.06456,0.049375,0.065272,6
0,0,1,0.418919,0.411765,0.084071,0.106251,0.101547,0.080316,0.071749,5
0,0,1,0.418919,0.378151,0.079646,0.080043,0.068258,0.054641,0.063777,3
0,0,1,0.425676,0.411765,0.084071,0.114928,0.111298,0.075049,0.087195,5
0,0,1,0.432432,0.420168,0.09292,0.099876,0.075656,0.077683,0.092676,6
0,0,1,0.432432,0.403361,0.084071,0.095803,0.076664,0.081633,0.083209,6
0,0,1,0.432432,0.361345,0.088496,0.105012,0.096503,0.079658,0.080219,3
0,0,1,0.439189,0.394958,0.088496,0.094032,0.080363,0.078999,0.074738,3
0,0,1,0.445946,0.386555,0.079646,0.09297,0.084398,0.065833,0.073244,4
0,0,1,0.452703,0.470588,0.097345,0.116168,0.104909,0.092166,0.167912,5
0,0,1,0.466216,0.420168,0.079646,0.11546,0.112307,0.080316,0.080219,4
0,0,1,0.472973,0.453782,0.097345,0.117407,0.115669,0.058591,0.098156,5
0,0,1,0.472973,0.445378,0.088496,0.107491,0.084062,0.078341,0.104136,5
0,0,1,0.472973,0.428571,0.079646,0.105897,0.092468,0.084924,0.078226,5
0,0,1,0.47973,0.478992,0,0.150877,0.138198,0.112574,0.113104,6
0,0,1,0.47973,0.436975,0.084071,0.133168,0.117014,0.104674,0.102641,6
0,0,1,0.486486,0.436975,0.097345,0.129803,0.107935,0.093483,0.118087,5
0,0,1,0.493243,0.478992,0.106195,0.154418,0.14156,0.108624,0.118087,7
0,0,1,0.506757,0.462185,0.09292,0.15796,0.139206,0.116524,0.118087,7
0,0,1,0.513514,0.487395,0.09292,0.141137,0.109617,0.098749,0.124066,6
0,1,0,0.513514,0.521008,0.10177,0.151762,0.123067,0.14154,0.122571,6
0,0,1,0.513514,0.462185,0.088496,0.131043,0.240081,0.101382,0.108122,6
0,0,1,0.52027,0.512605,0.09292,0.164335,0.148958,0.129691,0.108122,5
0,0,1,0.52027,0.495798,0.09292,0.130512,0.105245,0.100724,0.112108,7
0,1,0,0.52027,0.521008,0.110619,0.168762,0.137861,0.136932,0.139013,6
0,0,1,0.527027,0.478992,0.097345,0.121835,0.095158,0.095458,0.111111,9
0,0,1,0.533784,0.521008,0.088496,0.144856,0.117014,0.111916,0.133034,6
0,0,1,0.533784,0.504202,0.159292,0.169293,0.137525,0.137591,0.14848,6
0,0,1,0.533784,0.504202,0.106195,0.138481,0.111634,0.115866,0.113104,6
0,0,1,0.540541,0.504202,0.088496,0.177616,0.169805,0.119157,0.138017,6
0,0,1,0.540541,0.546218,0.106195,0.155481,0.119368,0.115866,0.14848,6
0,0,1,0.540541,0.512605,0.097345,0.173543,0.141224,0.144174,0.147982,6
0,0,1,0.547297,0.529412,0.110619,0.191783,0.163416,0.132324,0.16293,7
0,0,1,0.547297,0.504202,0.10177,0.166637,0.138198,0.146807,0.130045,6
0,0,1,0.547297,0.521008,0.088496,0.162564,0.147613,0.109282,0.133034,6
0,0,1,0.567568,0.504202,0.106195,0.175137,0.143241,0.136932,0.147484,6
0,0,1,0.567568,0.546218,0.115044,0.180804,0.146268,0.152074,0.157947,5
1,0,0,0.567568,0.571429,0.106195,0.195148,0.149966,0.180382,0.164923,6
0,0,1,0.574324,0.546218,0.119469,0.209669,0.197377,0.136274,0.154459,7
1,0,0,0.574324,0.613445,0.119469,0.238888,0.202421,0.185648,0.204285,7
0,0,1,0.574324,0.537815,0.128319,0.204533,0.160054,0.180382,0.18286,7
0,0,1,0.574324,0.596639,0.123894,0.233575,0.173167,0.213298,0.193822,7
0,0,1,0.574324,0.537815,0.110619,0.200992,0.173504,0.162607,0.154958,5
0,0,1,0.574324,0.571429,0.123894,0.219409,0.196032,0.157999,0.192825,7
0,0,1,0.581081,0.588235,0.115044,0.212325,0.202085,0.144174,0.177877,6
0,0,1,0.581081,0.546218,0.106195,0.209669,0.17384,0.188282,0.177877,5
0,0,1,0.581081,0.571429,0.09292,0.19444,0.166106,0.134957,0.168909,6
0,0,1,0.594595,0.546218,0.106195,0.220648,0.218897,0.169849,0.157947,5
0,0,1,0.594595,0.613445,0.119469,0.251107,0.225958,0.18894,0.20279,11
0,0,1,0.594595,0.579832,0.119469,0.245971,0.214526,0.164582,0.172895,7
0,0,1,0.601351,0.579832,0.115044,0.205596,0.156019,0.179065,0.177877,8
0,0,1,0.601351,0.571429,0.110619,0.234107,0.201412,0.171824,0.188341,7
0,0,1,0.608108,0.579832,0.110619,0.245971,0.247478,0.181698,0.161933,7
1,0,0,0.608108,0.613445,0.137168,0.297503,0.287155,0.185648,0.202292,7
0,0,1,0.614865,0.605042,0.115044,0.245086,0.261937,0.14549,0.164923,7
0,0,1,0.614865,0.613445,0.137168,0.28617,0.317081,0.14549,0.189836,8
0,0,1,0.614865,0.605042,0.097345,0.202763,0.169132,0.161949,0.186846,7
0,0,1,0.614865,0.621849,0.115044,0.271117,0.281103,0.157999,0.207773,7
0,0,1,0.621622,0.579832,0.119469,0.212679,0.194015,0.158657,0.151968,7
0,0,1,0.621622,0.605042,0.132743,0.203471,0.241089,0.17709,0.22272,6
0,1,0,0.621622,0.596639,0.115044,0.252346,0.224613,0.18894,0.205282,7
1,0,0,0.621622,0.638655,0.132743,0.253232,0.23302,0.189598,0.191829,7
0,1,0,0.628378,0.613445,0.128319,0.305826,0.289509,0.213957,0.215247,8
0,0,1,0.628378,0.613445,0.123894,0.256596,0.214862,0.189598,0.226707,7
0,0,1,0.635135,0.638655,0.119469,0.272534,0.249496,0.194207,0.224714,6
0,1,0,0.635135,0.655462,0.132743,0.282628,0.237054,0.213957,0.204783,7
0,0,1,0.635135,0.630252,0.132743,0.257305,0.202421,0.172482,0.252118,8
0,0,1,0.635135,0.588235,0.119469,0.209846,0.180901,0.155365,0.18286,6
0,0,1,0.641892,0.630252,0.128319,0.278909,0.251177,0.22449,0.220727,9
0,1,0,0.641892,0.588235,0.110619,0.229857,0.198722,0.179724,0.197808,7
1,0,0,0.641892,0.630252,0.132743,0.309014,0.277068,0.250165,0.24564,7
0,0,1,0.641892,0.638655,0.123894,0.266159,0.220242,0.204082,0.230194,8
0,0,1,0.641892,0.621849,0.119469,0.258013,0.222932,0.202765,0.212755,7
1,0,0,0.648649,0.647059,0.123894,0.307597,0.273033,0.20474,0.252616,7
0,0,1,0.648649,0.630252,0.137168,0.261201,0.210155,0.188282,0.277529,8
0,0,1,0.648649,0.630252,0.123894,0.270763,0.228648,0.21659,0.227703,7
0,0,1,0.648649,0.621849,0.128319,0.279263,0.233692,0.231731,0.22272,7
0,0,1,0.655405,0.621849,0.119469,0.289888,0.249159,0.242923,0.233682,7
0,0,1,0.655405,0.621849,0.128319,0.242961,0.207465,0.171165,0.21425,7
0,1,0,0.655405,0.655462,0.137168,0.432796,0.373571,0.423963,0.267065,8
0,0,1,0.655405,0.672269,0.128319,0.344254,0.367182,0.211982,0.232686,7
0,0,1,0.662162,0.647059,0.154867,0.308659,0.27774,0.275839,0.207773,9
0,1,0,0.662162,0.663866,0.128319,0.300159,0.282784,0.221198,0.22272,6
1,0,0,0.662162,0.655462,0.132743,0.281211,0.243779,0.241606,0.216741,6
1,0,0,0.662162,0.563025,0.110619,0.262794,0.236046,0.170507,0.166418,9
0,0,1,0.668919,0.663866,0.128319,0.265274,0.189307,0.288348,0.219233,8
0,0,1,0.668919,0.663866,0.119469,0.280503,0.255884,0.185648,0.242651,6
0,1,0,0.668919,0.680672,0.119469,0.346202,0.266308,0.331797,0.263079,7
1,0,0,0.668919,0.638655,0.150442,0.308482,0.256221,0.24029,0.268062,8
0,0,1,0.668919,0.647059,0.115044,0.270763,0.232683,0.234365,0.199801,8
1,0,0,0.668919,0.638655,0.110619,0.316805,0.256893,0.240948,0.272546,7
0,1,0,0.675676,0.613445,0.119469,0.302816,0.309348,0.19289,0.210264,8
0,1,0,0.675676,0.714286,0.146018,0.381087,0.342972,0.275181,0.303438,7
1,0,0,0.675676,0.680672,0.137168,0.315212,0.296234,0.231073,0.217738,8
1,0,0,0.682432,0.680672,0.137168,0.50912,0.450908,0.358789,0.292975,8
1,0,0,0.682432,0.672269,0.119469,0.281034,0.271688,0.219223,0.201794,8
0,1,0,0.682432,0.655462,0.132743,0.30317,0.268325,0.20474,0.250623,6
1,0,0,0.689189,0.689076,0.137168,0.32318,0.305649,0.258065,0.232686,7
1,0,0,0.689189,0.731092,0.163717,0.414025,0.35037,0.333114,0.332337,8
0,0,1,0.689189,0.705882,0.141593,0.371348,0.322125,0.307439,0.282511,8
1,0,0,0.689189,0.680672,0.146018,0.39366,0.391056,0.308097,0.27155,8
1,0,0,0.689189,0.697479,0.146018,0.498318,0.537323,0.300856,0.292476,8
1,0,0,0.689189,0.705882,0.132743,0.376483,0.356759,0.261356,0.285999,8
1,0,0,0.689189,0.663866,0.159292,0.282451,0.225286,0.243581,0.234679,6
0,0,1,0.695946,0.655462,0.119469,0.272534,0.219906,0.229098,0.227703,7
1,0,0,0.695946,0.697479,0.159292,0.419692,0.401816,0.298223,0.307424,7
1,0,0,0.695946,0.672269,0.137168,0.31291,0.260256,0.246873,0.272546,8
0,1,0,0.702703,0.689076,0.132743,0.346379,0.276059,0.257406,0.223219,8
0,1,0,0.702703,0.689076,0.137168,0.36267,0.311701,0.146807,0.302441,10
1,0,0,0.709459,0.705882,0.150442,0.400035,0.340955,0.357472,0.306428,8
1,0,0,0.709459,0.714286,0.137168,0.35842,0.302623,0.247531,0.322372,9
0,0,1,0.709459,0.705882,0.132743,0.395962,0.379287,0.323897,0.267564,8
0,1,0,0.709459,0.689076,0.137168,0.367629,0.319099,0.328506,0.277529,9
0,1,0,0.709459,0.672269,0.128319,0.314326,0.281103,0.225148,0.266567,8
1,0,0,0.709459,0.680672,0.137168,0.339118,0.298924,0.24819,0.292476,9
0,0,1,0.716216,0.722689,0.132743,0.437755,0.424008,0.296906,0.327354,9
1,0,0,0.716216,0.731092,0.123894,0.344785,0.281103,0.270573,0.312407,8
0,0,1,0.716216,0.638655,0.115044,0.31893,0.289845,0.22844,0.257598,9
0,1,0,0.716216,0.705882,0.154867,0.380379,0.310693,0.288348,0.332337,7
0,1,0,0.716216,0.697479,0.141593,0.383035,0.362811,0.290981,0.272546,10
1,0,0,0.722973,0.663866,0.132743,0.307774,0.273033,0.240948,0.247633,8
1,0,0,0.722973,0.714286,0.146018,0.43988,0.426026,0.337722,0.302441,10
1,0,0,0.722973,0.705882,0.150442,0.362848,0.291863,0.306781,0.300947,8
0,0,1,0.722973,0.689076,0.132743,0.339472,0.301614,0.226465,0.283508,7
1,0,0,0.722973,0.714286,0.150442,0.401983,0.306321,0.381172,0.344295,8
1,0,0,0.722973,0.680672,0.141593,0.353462,0.33154,0.258723,0.272546,8
0,1,0,0.72973,0.705882,0.137168,0.354879,0.300269,0.253456,0.286996,8
1,0,0,0.72973,0.697479,0.146018,0.398796,0.299597,0.288348,0.337319,8
1,0,0,0.72973,0.747899,0.150442,0.372587,0.325151,0.299539,0.292476,8
0,1,0,0.72973,0.705882,0.146018,0.361608,0.329186,0.256748,0.300947,10
1,0,0,0.72973,0.705882,0.150442,0.39915,0.321789,0.396972,0.297459,8
1,0,0,0.72973,0.714286,0.154867,0.395254,0.29926,0.420013,0.297459,7
0,1,0,0.72973,0.705882,0.137168,0.394192,0.324815,0.277814,0.352267,8
1,0,0,0.736486,0.764706,0.154867,0.453161,0.383658,0.313364,0.387145,8
1,0,0,0.736486,0.739496,0.159292,0.443953,0.387021,0.333772,0.352267,10
0,1,0,0.736486,0.747899,0.132743,0.457234,0.400134,0.412113,0.351271,8
0,1,0,0.736486,0.705882,0.141593,0.399327,0.310693,0.352864,0.327354,8
1,0,0,0.743243,0.672269,0.150442,0.382504,0.332549,0.308097,0.312407,7
0,1,0,0.743243,0.756303,0.154867,0.406588,0.367518,0.336406,0.301943,9
0,1,0,0.743243,0.773109,0.141593,0.446963,0.383658,0.428571,0.318386,7
0,1,0,0.743243,0.714286,0.137168,0.425536,0.393746,0.314022,0.315894,10
0,1,0,0.75,0.722689,0.150442,0.466974,0.399126,0.453588,0.342302,7
0,0,1,0.75,0.756303,0.159292,0.449796,0.404506,0.387755,0.312407,9
1,0,0,0.75,0.722689,0.128319,0.375421,0.339946,0.234365,0.333832,10
0,0,1,0.75,0.705882,0.128319,0.374889,0.346671,0.288348,0.277529,8
1,0,0,0.75,0.739496,0.141593,0.3864,0.333557,0.290323,0.312407,10
1,0,0,0.756757,0.731092,0.141593,0.389233,0.35844,0.244898,0.3428,8
0,1,0,0.756757,0.747899,0.146018,0.516203,0.473436,0.347597,0.387145,7
0,1,0,0.756757,0.739496,0.154867,0.428192,0.474781,0.35813,0.320379,7
1,0,0,0.756757,0.705882,0.150442,0.421994,0.349361,0.35418,0.363727,8
1,0,0,0.756757,0.764706,0.137168,0.348504,0.271688,0.296248,0.307424,8
1,0,0,0.763514,0.857143,0.20354,0.537985,0.432414,0.489138,0.403089,13
1,0,0,0.763514,0.789916,0.159292,0.464494,0.326496,0.39368,0.404584,8
1,0,0,0.77027,0.764706,0.141593,0.418452,0.373235,0.313364,0.342302,9
1,0,0,0.77027,0.747899,0.172566,0.495484,0.413921,0.462146,0.369706,8
1,0,0,0.77027,0.789916,0.141593,0.533203,0.500672,0.321922,0.429497,9
0,1,0,0.777027,0.756303,0.146018,0.410129,0.321116,0.360105,0.346288,9
0,1,0,0.777027,0.89916,0.19469,0.587923,0.517149,0.497038,0.431988,9
1,0,0,0.777027,0.789916,0.154867,0.543474,0.460995,0.471363,0.402093,9
1,0,0,0.777027,0.764706,0.168142,0.545422,0.480498,0.491113,0.372197,7
0,1,0,0.777027,0.764706,0.150442,0.554277,0.48655,0.458855,0.388142,8
0,1,0,0.783784,0.789916,0.168142,0.480786,0.378615,0.422646,0.395615,8
1,0,0,0.783784,0.806723,0.181416,0.581725,0.490585,0.472679,0.456901,11
0,1,0,0.783784,0.781513,0.168142,0.514432,0.402824,0.508229,0.380169,8
1,0,0,0.783784,0.731092,0.154867,0.480432,0.429388,0.386438,0.362232,8
0,1,0,0.790541,0.739496,0.185841,0.547547,0.486214,0.463463,0.389636,8
0,1,0,0.790541,0.773109,0.150442,0.472817,0.412912,0.410797,0.354758,8
0,1,0,0.797297,0.798319,0.159292,0.52736,0.426026,0.449638,0.431988,8
0,1,0,0.804054,0.798319,0.199115,0.552329,0.422999,0.640553,0.369706,9
0,1,0,0.804054,0.756303,0.154867,0.358597,0.293544,0.356155,0.371699,8
1,0,0,0.810811,0.823529,0.163717,0.614663,0.588433,0.412113,0.465869,11
1,0,0,0.824324,0.823529,0.181416,0.634142,0.547075,0.54707,0.457897,7
0,1,0,0.837838,0.857143,0.168142,0.623871,0.501345,0.524687,0.49427,9
0,1,0,0.844595,0.823529,0.115044,0.550381,0.45158,0.491771,0.192825,10
1,0,0,0.851351,0.857143,0.455752,0.782008,0.744116,0.639895,0.508719,8
1,0,0,0.851351,0.840336,0.190265,0.75757,0.703093,0.503621,0.524664,9
0,1,0,0.851351,0.865546,0.159292,0.542766,0.644923,0.551679,0.427005,10
0,1,0,0.858108,0.831933,0.150442,0.570923,0.498991,0.453588,0.446936,9
0,1,0,0.871622,0.87395,0.150442,0.68408,0.613315,0.511521,0.506726,11
1,0,0,0.871622,0.87395,0.190265,0.768904,0.639206,0.741935,0.533134,10
0,1,0,0.878378,0.915966,0.176991,0.614486,0.468056,0.471363,0.59143,9
0,1,0,0.885135,0.882353,0.168142,0.614663,0.455615,0.571429,0.516692,9
0,1,0,0.891892,0.857143,0.181416,0.752789,0.637525,0.605003,0.561535,10
0,1,0,0.905405,0.865546,0.190265,0.796175,0.777068,0.58657,0.554559,7
0,1,0,0.912162,0.932773,0.207965,0.887728,0.827841,0.682686,0.608371,12
0,1,0,1,1,0.221239,0.797946,0.598184,0.552337,0.793224,12
0,0,1,0.087838,0.084034,0.030973,0.00425,0.003026,0.002633,0.002491,1
0,0,1,0.209459,0.184874,0.053097,0.017531,0.012105,0.018433,0.03438,2
0,0,1,0.391892,0.352941,0.119469,0.07774,0.069939,0.061224,0.058794,5
0,0,1,0.391892,0.336134,0.070796,0.069594,0.052118,0.044766,0.05132,3
0,0,1,0.398649,0.361345,0.084071,0.081459,0.088433,0.053325,0.059791,4
0,0,1,0.405405,0.378151,0.075221,0.111032,0.125084,0.059908,0.065272,5
0,0,1,0.418919,0.411765,0.079646,0.086772,0.081708,0.057275,0.06577,3
0,0,1,0.432432,0.403361,0.079646,0.106428,0.095494,0.086899,0.074738,3
0,0,1,0.439189,0.394958,0.097345,0.115814,0.125757,0.05925,0.080717,4
0,0,1,0.439189,0.411765,0.079646,0.098991,0.079018,0.079658,0.078226,5
0,0,1,0.445946,0.428571,0.084071,0.120595,0.119368,0.083608,0.083707,6
0,0,1,0.445946,0.394958,0.079646,0.099345,0.074647,0.098091,0.079721,5
0,0,1,0.445946,0.411765,0.09292,0.106959,0.097176,0.079658,0.078724,4
0,0,1,0.452703,0.445378,0.084071,0.102178,0.094149,0.082291,0.071251,3
1,0,0,0.459459,0.436975,0.10177,0.137241,0.134835,0.084924,0.101146,7
0,0,1,0.472973,0.478992,0.09292,0.137064,0.134835,0.118499,0.086198,4
0,0,1,0.47973,0.478992,0.09292,0.155304,0.159718,0.097433,0.10563,4
0,0,1,0.493243,0.478992,0.09292,0.129981,0.109617,0.104674,0.099651,3
1,0,0,0.493243,0.445378,0.106195,0.16097,0.16308,0.120474,0.100648,6
0,0,1,0.493243,0.521008,0.097345,0.157429,0.142569,0.116524,0.111609,7
1,0,0,0.506757,0.470588,0.110619,0.157783,0.144923,0.16524,0.108122,4
0,0,1,0.513514,0.470588,0.119469,0.176731,0.183591,0.130349,0.104634,5
0,0,1,0.52027,0.504202,0.097345,0.15371,0.132145,0.125741,0.123069,6
0,0,1,0.533784,0.487395,0.123894,0.162741,0.153329,0.144832,0.114101,7
0,0,1,0.533784,0.495798,0.110619,0.152116,0.127102,0.152732,0.115595,4
0,0,1,0.533784,0.504202,0.106195,0.129803,0.084062,0.109282,0.134529,4
1,0,0,0.540541,0.529412,0.110619,0.229148,0.232683,0.178407,0.14001,6
0,0,1,0.540541,0.521008,0.10177,0.161856,0.145595,0.121791,0.114599,5
0,1,0,0.540541,0.521008,0.10177,0.199752,0.188299,0.15339,0.13154,5
0,0,1,0.547297,0.512605,0.110619,0.191252,0.18729,0.134299,0.144993,5
0,0,1,0.554054,0.546218,0.106195,0.166637,0.13887,0.140882,0.144993,4
1,0,0,0.554054,0.563025,0.075221,0.2272,0.197377,0.134957,0.195815,6
1,0,0,0.554054,0.529412,0.115044,0.185585,0.166443,0.137591,0.153463,4
0,1,0,0.567568,0.546218,0.106195,0.202231,0.177875,0.168532,0.142003,5
1,0,0,0.581081,0.554622,0.09292,0.194971,0.160054,0.163265,0.153463,7
0,1,0,0.581081,0.546218,0.119469,0.242075,0.242098,0.205398,0.158944,7
0,0,1,0.594595,0.571429,0.110619,0.19621,0.180565,0.125741,0.167912,6
1,0,0,0.594595,0.621849,0.128319,0.330972,0.333557,0.237656,0.216243,6
0,0,1,0.594595,0.579832,0.110619,0.198512,0.167451,0.163265,0.167912,5
1,0,0,0.601351,0.579832,0.110619,0.197273,0.170141,0.182357,0.146986,6
1,0,0,0.608108,0.579832,0.123894,0.254471,0.247142,0.190257,0.1714,6
0,0,1,0.614865,0.630252,0.115044,0.248805,0.232011,0.185648,0.186846,7
1,0,0,0.614865,0.579832,0.110619,0.267576,0.26698,0.198157,0.172895,6
0,1,0,0.635135,0.596639,0.123894,0.261555,0.239072,0.233048,0.200797,7
0,1,0,0.641892,0.630252,0.123894,0.296795,0.251513,0.286373,0.192327,6
1,0,0,0.641892,0.621849,0.141593,0.280149,0.229993,0.267281,0.212755,7
0,1,0,0.655405,0.630252,0.132743,0.309014,0.303968,0.211323,0.217738,6
0,1,0,0.655405,0.638655,0.132743,0.307951,0.319099,0.240948,0.181365,7
