@relation segment-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0

@attribute region-centroid-col numeric
@attribute region-centroid-row numeric
@attribute short-line-density-5 numeric
@attribute short-line-density-2 numeric
@attribute vedge-mean numeric
@attribute vegde-sd numeric
@attribute hedge-mean numeric
@attribute hedge-sd numeric
@attribute intensity-mean numeric
@attribute rawred-mean numeric
@attribute rawblue-mean numeric
@attribute rawgreen-mean numeric
@attribute exred-mean numeric
@attribute exblue-mean numeric
@attribute exgreen-mean numeric
@attribute value-mean numeric
@attribute saturation-mean numeric
@attribute hue-mean numeric
@attribute class {1,2,3,4,5,6,7}

@data
0.059289,0.295833,0,0,0.148289,0.041634,0.13913,0.048078,0.059127,0.031605,0.096466,0.045986,0.625001,0.324705,0.480076,0.096466,0.742819,0.121469,3
0.438735,0.029167,0,0,0.028517,0.000697,0.01118,0.000201,0.793188,0.746351,0.862296,0.763833,0.257464,0.650588,0.328273,0.862296,0.213257,0.118076,2
0.873518,0.2125,0,0,0.009506,0.000253,0.014907,0.000402,0.044668,0.029984,0.075846,0.025721,0.718284,0.291764,0.43833,0.075846,0.680808,0.169563,5
0.956522,0.454167,0,0,0.152091,0.004396,0.034783,0.001323,0.333593,0.326581,0.373343,0.297738,0.679105,0.401176,0.301708,0.373343,0.245321,0.190283,4
0.675889,0.5375,0,0,0.102662,0.000425,0.014907,0.000304,0.022463,0.019449,0.033137,0.01403,0.80597,0.188235,0.516129,0.033137,0.656085,0.199948,5
0.988142,0.054167,0,0,0.039924,0.000975,0.036025,0.000302,0.847927,0.807944,0.913108,0.816051,0.287313,0.644705,0.3074,0.913108,0.195977,0.123605,2
0.379447,0.3125,0.333333,0,0.051331,0.00084,0.079503,0.00156,0.166022,0.170178,0.200294,0.125487,0.809702,0.335294,0.275142,0.200294,0.405541,0.241006,1
0.920949,0.7625,0,1,0.04943,0.001968,0.085714,0.002228,0.339015,0.313615,0.399852,0.298518,0.550373,0.503529,0.267553,0.399852,0.298369,0.163229,6
0.660079,0.825,0,0,0.045627,0.000672,0.016149,0.000514,0.156985,0.12885,0.138439,0.203429,0.589552,0.08,0.910815,0.192194,0.390338,0.912184,7
0.268775,0.025,0,0,0.020913,0.000108,0.014907,0.000224,0.908341,0.880878,0.953608,0.88542,0.354477,0.563529,0.370019,0.953608,0.160604,0.118303,2
0.01581,0.445833,0,0,0.007605,0.000075,0.007453,0.000064,0.006455,0,0.016937,0.001559,0.787313,0.183529,0.542694,0.016937,1,0.146542,3
0.596838,0.5875,0,0,0.005703,0.000034,0.047205,0.003131,0.009812,0.007293,0.0162,0.005456,0.813433,0.164705,0.546489,0.0162,0.439153,0.175251,5
0.822134,0.245833,0,0.5,0.076046,0.001837,0.196273,0.002497,0.256133,0.245543,0.29455,0.225253,0.679105,0.37647,0.341556,0.29455,0.273358,0.181914,4
0.245059,0.791667,0,0,0.04943,0.000926,0.021118,0.000398,0.054222,0.045381,0.036819,0.08106,0.755597,0.061176,0.772295,0.076583,0.543201,0.843958,7
0.474308,0.379167,0.333333,0,0.10076,0.00187,0.027329,0.000621,0.360187,0.343598,0.413107,0.319563,0.604477,0.470588,0.265655,0.413107,0.2694,0.176156,4
0.913043,0.683333,0,0,0.039924,0.000629,0.063354,0.001564,0.107153,0.090761,0.089838,0.141075,0.686567,0.074117,0.821631,0.133284,0.387412,0.887474,7
0.3083,0.1375,0,0,0.167301,0.003229,0.047205,0.000814,0.408987,0.365478,0.500736,0.353077,0.402985,0.668235,0.151803,0.500736,0.339917,0.158063,4
0.909091,0.470833,0,0,0.117871,0.015088,0.040994,0.004641,0.020914,0.010535,0.039028,0.011691,0.755597,0.223529,0.510436,0.039028,0.895369,0.155329,3
0.296443,0.7875,0,0,0.095057,0.000786,0.096894,0.00208,0.392978,0.367909,0.461708,0.343725,0.535448,0.554118,0.201139,0.461708,0.296836,0.171742,6
0.786561,0.641667,0.333333,0,0.077947,0.004007,0.039752,0.000663,0.120837,0.094003,0.108983,0.159002,0.610075,0.103529,0.851992,0.150221,0.43082,0.925918,7
0.181818,0.483333,0,0,0.039924,0.000968,0.023603,0.000354,0.122644,0.06564,0.199558,0.095869,0.401119,0.529412,0.377609,0.199558,0.701476,0.120522,3
0.561265,0.325,0,0,0.091255,0.002209,0.007453,0,0.125485,0.102107,0.170839,0.099766,0.632463,0.378823,0.3852,0.170839,0.459093,0.156321,5
0.063241,0.345833,0,0,0.058935,0.003201,0.023603,0.000687,0.139685,0.115073,0.189985,0.109899,0.619403,0.405882,0.354839,0.189985,0.457772,0.161152,5
0.126482,0.366667,0,0,0.053232,0.00127,0.054658,0.000814,0.107927,0.081848,0.157585,0.08028,0.619403,0.395294,0.371917,0.157585,0.54148,0.15641,5
0.130435,0.525,0,0,0.01711,0.000168,0.024845,0.000342,0.040795,0.056726,0.04271,0.023383,0.93097,0.150588,0.449715,0.051546,0.573633,0.386107,1
0.600791,0.4375,0,0,0.112167,0.002492,0.024845,0.000602,0.205268,0.182334,0.25405,0.17537,0.610075,0.414118,0.351044,0.25405,0.355756,0.160056,4
0.189723,0.420833,0.333333,0,0.045627,0.001389,0.034783,0.00124,0.026594,0.008104,0.047864,0.021824,0.697761,0.239999,0.542694,0.047864,0.867665,0.102148,3
0.118577,0.320833,0.333333,0,0.030418,0.000612,0.048447,0.001435,0.036664,0.011345,0.06701,0.028839,0.647388,0.285882,0.519924,0.06701,0.851379,0.108705,3
0.893281,0.241667,0,0,0.123574,0.046313,0.096894,0.026256,0.077202,0.050243,0.106038,0.072486,0.623134,0.288235,0.540797,0.106038,0.604281,0.0944,3
0.15415,0.308333,0.333333,0,0.038023,0.000523,0.055901,0.000473,0.147173,0.15154,0.179676,0.108339,0.817164,0.322353,0.288425,0.179676,0.428735,0.241783,1
0.549407,0.470833,0,0,0.034221,0.000448,0.024845,0.000759,0.017558,0.001621,0.040501,0.008574,0.718284,0.245882,0.512334,0.040501,0.973765,0.130395,3
0.557312,0.7125,0,0,0.085551,0.001109,0.050932,0.00261,0.240641,0.230146,0.279823,0.208885,0.684702,0.37647,0.335864,0.279823,0.293208,0.184859,6
0.924901,0.991667,0,0.5,0.055133,0.002446,0.059627,0.001086,0.159309,0.144247,0.140648,0.193297,0.679105,0.08,0.819734,0.182622,0.28661,0.894261,7
0.126482,0.5,0,0,0.015209,0.000814,0.02236,0.00079,0.005164,0.001621,0.011782,0.001559,0.807836,0.164705,0.552182,0.011782,0.407407,0.159448,3
0.13834,0.966667,0.333333,0,0.064639,0.001867,0.044721,0.000513,0.092951,0.072123,0.080265,0.126266,0.660448,0.092941,0.817836,0.119293,0.452229,0.908645,7
0.810277,0.220833,0,0,0.001901,0.000137,0.006211,0.000098,0.039763,0.026742,0.068483,0.021824,0.731343,0.278823,0.44592,0.068483,0.69798,0.172706,5
0.644269,0.3,0.333333,0,0.085551,0.006129,0.034783,0.000566,0.461918,0.439222,0.527982,0.413093,0.529851,0.557647,0.201139,0.527982,0.260329,0.170634,4
0.225296,0.408333,0,0,0.039924,0.000629,0.023603,0.000354,0.291506,0.263371,0.35567,0.250194,0.546642,0.508236,0.263758,0.35567,0.334962,0.163773,4
0.249012,0.033333,0,0,0.032319,0.000153,0.037267,0.000224,0.9605,0.959485,0.970541,0.949332,0.520522,0.407059,0.45351,0.970541,0.101515,0.115095,2
0.735178,0.104167,0,0,0.013308,0.000253,0.01118,0.000201,0.052414,0.034846,0.086156,0.033515,0.695896,0.305882,0.43833,0.086156,0.648657,0.158963,5
0.549407,0.258333,0,0,0.058935,0.000835,0.017391,0.000724,0.322748,0.333064,0.338733,0.2954,0.802239,0.284705,0.364326,0.338733,0.176156,0.228751,4
0.735178,0.2875,0,0,0.045627,0.000717,0.029814,0.000513,0.282469,0.275527,0.315906,0.253312,0.695896,0.358823,0.352941,0.315906,0.24473,0.184916,4
0.335968,0.233333,0,0,0.034221,0.000627,0.023603,0.000494,0.758847,0.725284,0.832108,0.712394,0.360075,0.662353,0.204933,0.832108,0.207702,0.146236,2
0.411067,0.758333,0,0,0.110266,0.001921,0.064596,0.001571,0.419056,0.387358,0.49779,0.365548,0.481344,0.608235,0.168881,0.49779,0.308465,0.167277,6
0.806324,0.745833,0,0,0.043726,0.001006,0.036025,0.000811,0.344953,0.326581,0.402062,0.301636,0.597015,0.487059,0.24668,0.402062,0.290788,0.177378,6
0.031621,0.2875,0,0,0.10076,0.013867,0.372672,0.051583,0.16473,0.126418,0.209868,0.153546,0.516791,0.387058,0.489563,0.209868,0.514254,0.102855,3
0.16996,0.1625,0,0,0.039924,0.000968,0.023603,0.000281,0.453913,0.418152,0.5324,0.40452,0.442165,0.615294,0.197344,0.5324,0.290165,0.157202,4
0.181818,0.741667,0,0,0.077947,0.00459,0.131677,0.010537,0.206559,0.1953,0.242268,0.179267,0.690299,0.351765,0.370019,0.242268,0.297413,0.182923,6
0.031621,0.270833,0,0,0.043726,0.001433,0.037267,0.001343,0.017041,0.006483,0.030928,0.012471,0.755597,0.202353,0.544592,0.030928,0.872222,0.118083,3
0.241107,0.691667,0,0,0.043726,0.000887,0.037267,0.00068,0.356056,0.337925,0.418262,0.307092,0.59515,0.514117,0.204933,0.418262,0.306215,0.182683,6
0.173913,0.458333,0,0,0.070342,0.001265,0.147826,0.001932,0.383167,0.348461,0.455081,0.339827,0.472014,0.567059,0.244781,0.455081,0.307193,0.153986,4
0.632411,0.554167,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.893281,0.879167,0,0,0.072243,0.002629,0.058385,0.005239,0.065066,0.062399,0.05081,0.082619,0.794776,0.078823,0.703984,0.078056,0.373693,0.830872,7
0.098814,0.329167,0,0,0.020913,0.000377,0.028571,0.000206,0.788538,0.770668,0.850513,0.738889,0.458956,0.615294,0.180266,0.850513,0.181789,0.162131,2
0.936759,0.258333,0,0,0.077947,0.001417,0.03354,0.000564,0.303383,0.28282,0.351252,0.272018,0.59515,0.43294,0.335864,0.351252,0.274334,0.159111,4
0.221344,0.325,0,0,0.058935,0.001318,0.137888,0.003393,0.118513,0.094814,0.162739,0.09431,0.632463,0.371765,0.396584,0.162739,0.477489,0.153514,5
0.205534,0.129167,0,0,0.112167,0.000718,0.013665,0.000385,0.197006,0.178282,0.240059,0.169134,0.641792,0.384706,0.366225,0.240059,0.337893,0.165054,4
0.628458,0.654167,0,0,0.051331,0.001159,0.014907,0.00034,0.175059,0.15235,0.15243,0.220576,0.621268,0.064705,0.903225,0.208394,0.335386,0.897533,7
0.533597,0.245833,0,0,0.034221,0.000314,0.038509,0.001584,0.181513,0.178282,0.225331,0.137958,0.753731,0.384706,0.252372,0.225331,0.421281,0.218075,1
0.118577,0.2375,0,0,0.956273,0.20505,0.408696,0.244272,0.328945,0.2812,0.39838,0.300857,0.399254,0.542353,0.358634,0.39838,0.413033,0.123479,3
0.442688,0.466667,0.333333,0,0.04943,0.000626,0.043478,0.001239,0.413634,0.378444,0.488954,0.367107,0.458956,0.590588,0.220114,0.488954,0.299164,0.156504,4
0.233202,0.4375,0,0,0.024715,0.000393,0.017391,0.000248,0.163181,0.141005,0.208394,0.136398,0.628732,0.387058,0.375711,0.208394,0.392149,0.157672,5
0.525692,0.733333,0,0,0.064639,0.001528,0.047205,0.001287,0.413893,0.384117,0.491163,0.360092,0.496269,0.6,0.166983,0.491163,0.307458,0.169676,6
0.636364,0.616667,0,0,0.074145,0.000968,0.049689,0.00105,0.18203,0.183955,0.195876,0.165238,0.789179,0.241176,0.447818,0.195876,0.202846,0.208444,4
0.608696,0.516667,0,0,0.081749,0.00329,0.018634,0.000088,0.487479,0.464344,0.555964,0.436475,0.518657,0.575294,0.184061,0.555964,0.258303,0.171109,4
0.280632,0.75,0.333333,0,0.043726,0.000512,0.069565,0.003323,0.105862,0.088331,0.098675,0.130164,0.679105,0.122353,0.751423,0.122975,0.35037,0.938363,7
0.873518,0.179167,0,0,0.039924,0.000168,0.02236,0.000609,0.936484,0.930312,0.964656,0.911144,0.492538,0.488235,0.351044,0.964656,0.124312,0.136422,2
0.996047,0.579167,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.114625,0.333333,0,0,0.11597,0.006517,0.073292,0.006521,0.043636,0.017828,0.080265,0.029618,0.641792,0.317647,0.474383,0.080265,0.823021,0.12783,3
0.003953,0.779167,0.333333,0,0.030418,0.000626,0.043478,0.000979,0.084947,0.070503,0.069956,0.114575,0.70709,0.08,0.79127,0.108247,0.415772,0.883962,7
0.086957,0.7375,0,0,0.057034,0.000493,0.165217,0.026847,0.213272,0.200162,0.250368,0.186282,0.675373,0.36,0.371917,0.250368,0.284148,0.17286,6
0.027668,0.116667,0.333333,0,0.047529,0.001139,0.040994,0.000505,0.790343,0.747978,0.874815,0.740453,0.28918,0.723529,0.178369,0.874815,0.222954,0.142029,2
0.620553,0.866667,0.333333,0,0.077947,0.003559,0.047205,0.002939,0.103796,0.083468,0.089838,0.137958,0.660448,0.089411,0.823528,0.130339,0.426012,0.907032,7
0.126482,0.3875,0.333333,0,0.053232,0.000971,0.068323,0.003636,0.140718,0.147488,0.164948,0.108339,0.835821,0.281176,0.335864,0.164948,0.380367,0.249939,1
0.719368,0.075,0,0,0.026616,0.000612,0.017391,0.00031,0.719856,0.647489,0.837258,0.664067,0.104479,0.864706,0.13852,0.837258,0.297205,0.132114,2
0.268775,0.2625,0.666667,0,0.13308,0.010024,0.048447,0.001787,0.164473,0.164506,0.202504,0.123928,0.781717,0.352941,0.275142,0.202504,0.420252,0.231271,1
0.660079,0.733333,0,0,0.119772,0.002186,0.063354,0.001156,0.404339,0.383307,0.47349,0.350739,0.559702,0.558823,0.168881,0.47349,0.29965,0.180892,6
0.667984,0.458333,0,0,0.074145,0.00185,0.06087,0.001389,0.225666,0.209077,0.268778,0.195635,0.647388,0.391765,0.349147,0.268778,0.313427,0.171222,4
0.355731,0.179167,0,0,0.028517,0.000412,0.018634,0.000475,0.76685,0.713939,0.842414,0.736553,0.223882,0.675294,0.322581,0.842414,0.229674,0.117254,2
0.652174,0.516667,0,0,0.015209,0.000274,0.004969,0.000291,0.009812,0.005673,0.022091,0.000779,0.802239,0.192941,0.512334,0.022091,0.972222,0.195321,5
0.205534,0.070833,0,0,0.015209,0.000407,0.039752,0.000621,0.777955,0.703404,0.865981,0.755261,0.070897,0.737647,0.377609,0.865981,0.261838,0.101668,2
0.790514,0.508333,0,0,0.020913,0.000243,0.004969,0.000053,0.005164,0.002431,0.011782,0.000779,0.813433,0.164705,0.546489,0.011782,0.962963,0.175454,5
0.972332,0.775,0,0,0.011407,0.000045,0.013665,0.000045,0.041828,0.029984,0.02651,0.069368,0.738806,0.068235,0.777989,0.065538,0.617059,0.859398,7
0.217391,0.770833,0,0,0.081749,0.001433,0.099379,0.003167,0.349085,0.323339,0.412371,0.306313,0.544777,0.517646,0.250475,0.412371,0.297963,0.166105,6
0.814229,0.670833,0,0,0.034221,0.000301,0.037267,0.000663,0.132456,0.119935,0.108247,0.169914,0.705224,0.047058,0.8463,0.16053,0.34375,0.86089,7
0.470356,0.470833,0,0,0.307985,0.113518,0.24969,0.133101,0.374904,0.357375,0.427098,0.33593,0.593284,0.470588,0.277039,0.427098,0.261246,0.172378,4
0.482213,0.5875,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.051383,0.520833,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,3
0.403162,0.766667,0.333333,0,0.070342,0.001587,0.045963,0.002738,0.059386,0.046191,0.045655,0.086515,0.723881,0.08,0.774192,0.081738,0.501683,0.87821,7
0.537549,0.345833,0.666667,0,0.057034,0.000807,0.081988,0.002084,0.147948,0.15073,0.181148,0.109899,0.80597,0.325882,0.294117,0.181148,0.427811,0.23789,1
0.312253,0.8,0,0,0.047529,0.000749,0.043478,0.001101,0.086496,0.072934,0.059646,0.127825,0.712687,0.023529,0.876659,0.120766,0.514445,0.844589,7
0.549407,0.033333,0.333333,0,0.036122,0.000556,0.042236,0.001432,0.768913,0.712318,0.863032,0.722523,0.197761,0.764706,0.204933,0.863032,0.249895,0.130921,2
0,0.141667,0,0,0.030418,0.000459,0.024845,0.000329,0.856446,0.806325,0.927834,0.827745,0.214552,0.67647,0.33017,0.927834,0.210174,0.114967,2
0.770751,0.970833,0,0,0.043726,0.000556,0.080745,0.005015,0.053963,0.048622,0.046392,0.06703,0.779851,0.108235,0.671726,0.063328,0.383372,0.903991,7
0.683794,0.1625,0,0,0.034221,0.000766,0.021118,0.000687,0.749031,0.690438,0.83358,0.71473,0.1903,0.714118,0.294117,0.83358,0.247337,0.118671,2
0.304348,0.370833,0,0,0.053232,0.008366,0.057143,0.006369,0.032017,0.010535,0.062592,0.020265,0.675373,0.285882,0.491461,0.062592,0.876332,0.128199,3
0.897233,0.045833,0,0,0.038023,0.000868,0.031056,0.000704,0.346245,0.311994,0.416789,0.303974,0.48694,0.551765,0.254269,0.416789,0.319474,0.154556,4
0.086957,0.545833,0,0,0.013308,0.000108,0.021118,0.00027,0.035115,0.047812,0.038292,0.019486,0.910448,0.155294,0.462998,0.043446,0.574735,0.371763,1
0.505929,0.520833,0,0,0.068441,0.001569,0.018634,0.000088,0.043119,0.026742,0.070692,0.029618,0.70709,0.274117,0.478178,0.070692,0.657744,0.145867,5
0.699605,0.5125,0,0,0.003802,0.000174,0.004969,0.000196,0.01291,0.007293,0.025773,0.004677,0.791045,0.19647,0.518026,0.025773,0.833333,0.175666,5
0.909091,0.470833,0,0,0.117871,0.015088,0.040994,0.004641,0.020914,0.010535,0.039028,0.011691,0.755597,0.223529,0.510436,0.039028,0.895369,0.155329,3
0.442688,0.4875,0,0,0.007605,0.000075,0.008696,0.00011,0.005164,0,0.014728,0,0.796642,0.178823,0.540797,0.014728,1,0.159448,3
0.557312,0.716667,0.333333,0,0.034221,0.000876,0.034783,0.001072,0.30106,0.293355,0.344624,0.261885,0.684702,0.411764,0.278937,0.344624,0.28154,0.194144,6
0.470356,0.166667,0,0,0.036122,0.000718,0.045963,0.000536,0.867286,0.825769,0.935197,0.833981,0.270522,0.662353,0.296014,0.935197,0.197569,0.124041,2
0.26087,0.7625,0,0,0.127376,0.001509,0.144099,0.00286,0.410019,0.377634,0.480854,0.365548,0.479478,0.568235,0.235294,0.480854,0.286791,0.156336,6
0.118577,0.354167,0,0,0.079848,0.00363,0.062112,0.004446,0.026336,0.007293,0.053019,0.016368,0.69403,0.265882,0.504744,0.053019,0.909236,0.130269,3
0.565217,0.733333,0,0,0.06654,0.002066,0.13913,0.002534,0.391429,0.363858,0.461708,0.342945,0.518657,0.561177,0.206831,0.461708,0.299951,0.16793,6
0.450593,0.716667,0,0,0.036122,0.000779,0.10559,0.000736,0.138395,0.106159,0.12592,0.182384,0.567164,0.104705,0.893737,0.172312,0.449942,0.931896,7
0.774704,0.391667,0,0,0.127376,0.015794,0.081988,0.010387,0.028918,0.012156,0.055228,0.017147,0.708955,0.264706,0.491461,0.055228,0.886048,0.140807,3
0.26087,0.208333,0,0,0.036122,0.000512,0.018634,0.000281,0.165505,0.165316,0.20324,0.125487,0.779851,0.351765,0.278937,0.20324,0.415751,0.225507,1
0.889328,0.554167,0,0,0,0,0,0,0,0,0,0,0.833955,0.131764,0.578747,0,0,0.511055,5
0.395257,0.458333,0.333333,0,0.022814,0.00085,0.03354,0.000641,0.023754,0.008104,0.039764,0.021824,0.718284,0.214117,0.563567,0.039764,0.843518,0.08814,3
0.735178,0.454167,0,0,0.076046,0.002101,0.028571,0.000467,0.41854,0.414911,0.459499,0.378019,0.675373,0.427059,0.263758,0.459499,0.222808,0.193263,4
0.019763,0.291667,0,0.5,0.140684,0.008814,0.12795,0.020563,0.087013,0.055916,0.125184,0.076383,0.591419,0.335294,0.497153,0.125184,0.628156,0.110065,3
0.300395,0.516667,0,0,0.007605,0.00003,0.004969,0.000021,0.005422,0,0.015464,0,0.794776,0.181176,0.538899,0.015464,1,0.159448,5
0.351779,0.741667,0,0,0.030418,0.000786,0.023603,0.000597,0.089853,0.076175,0.062592,0.131722,0.710821,0.022353,0.880455,0.124448,0.497095,0.844388,7
0.727273,0.1,0,0,0.047529,0.00105,0.026087,0.000584,0.760652,0.703404,0.831366,0.739667,0.195896,0.650588,0.390892,0.831366,0.231166,0.104753,2
0.774704,0.9375,0,0,0.08365,0.006887,0.074534,0.005482,0.112058,0.095624,0.110457,0.129384,0.684702,0.150588,0.700189,0.122975,0.292729,0.979405,7
0.699605,0.725,0,0,0.089354,0.001821,0.069565,0.001643,0.341855,0.320908,0.402062,0.297738,0.580224,0.501176,0.240986,0.402062,0.300036,0.174257,6
0.731225,0.070833,0,0,0.032319,0.000393,0.032298,0.000933,0.854124,0.809563,0.919,0.826966,0.253731,0.644705,0.341556,0.919,0.199513,0.11587,2
0.102767,0.741667,0,0,0.034221,0.000314,0.058385,0.001809,0.228506,0.211507,0.269514,0.201091,0.643657,0.382353,0.368122,0.269514,0.297841,0.164507,6
0.55336,0.083333,0,0,0.04943,0.000388,0.027329,0.000855,0.884073,0.854133,0.935933,0.856583,0.34515,0.589411,0.337761,0.935933,0.170718,0.123124,2
0.786561,0.85,0,0,0.053232,0.000966,0.10559,0.001908,0.160599,0.124797,0.149485,0.206546,0.535448,0.11647,0.90702,0.195139,0.420767,0.941002,7
0.727273,0.4125,0,0,0.631178,0.378228,0.028571,0.00043,0.353216,0.336305,0.400589,0.318783,0.604477,0.442352,0.311195,0.400589,0.249253,0.169837,4
0.604743,0.991667,0,0,0.119772,0.002326,0.101864,0.002552,0.125485,0.10697,0.103829,0.166017,0.666045,0.057647,0.86907,0.156848,0.398397,0.882908,7
0.059289,0.745833,0,0,0.129278,0.006931,0.191305,0.053143,0.206559,0.190438,0.244477,0.181605,0.656716,0.362353,0.387097,0.244477,0.30039,0.148325,6
0.051383,0.35,0,0,0.045627,0.000705,0.024845,0.000448,0.01575,0.004862,0.025773,0.015588,0.753731,0.183529,0.57685,0.025773,0.874074,0.082506,3
0.909091,0.620833,0,0,0.089354,0.00831,0.294411,0.100882,0.285051,0.248785,0.343152,0.257988,0.492538,0.477647,0.368122,0.343152,0.339618,0.118916,6
0.501976,0.016667,0,0,0.026616,0.000274,0.012422,0.000448,0.901111,0.863045,0.954344,0.879963,0.283582,0.6,0.383302,0.954344,0.17818,0.111092,2
0.355731,0.220833,0,0,0.032319,0.000718,0.023603,0.000736,0.432224,0.391411,0.517673,0.380357,0.414179,0.643529,0.180266,0.517673,0.31426,0.155471,4
0.743083,0.2375,0,0,0.057034,0.001633,0.024845,0.00097,0.269043,0.279579,0.280559,0.246297,0.820896,0.250588,0.40038,0.280559,0.170449,0.238276,4
0.72332,0.1375,0,0,0.01711,0.000123,0.02236,0.000545,0.690165,0.619936,0.804857,0.635228,0.128732,0.844705,0.146111,0.804857,0.300019,0.132564,2
0.770751,0.491667,0,0,0.028517,0.000437,0.014907,0.000128,0.044152,0.057537,0.048601,0.0265,0.912314,0.163529,0.447818,0.054492,0.540123,0.35446,1
0.41502,0.520833,0,0,0.011407,0.000179,0.008696,0.000077,0.004906,0.00081,0.012518,0.000779,0.804105,0.169411,0.548387,0.012518,0.962963,0.159448,3
0.067194,0.329167,0,0,0.036122,0.000377,0.014907,0.00016,0.019623,0.004052,0.045655,0.007015,0.720149,0.261176,0.485768,0.045655,0.926146,0.14771,3
0.466403,0.75,0,0,0.106464,0.002974,0.11677,0.002474,0.415442,0.381686,0.498527,0.359313,0.468283,0.628235,0.149905,0.498527,0.31901,0.167398,6
0.01581,0.3375,0,0,0.045627,0.000493,0.048447,0.000922,0.13039,0.136953,0.157585,0.09509,0.837687,0.292941,0.314991,0.157585,0.42886,0.251127,1
0.770751,0.7125,0,0,0.039924,0.000437,0.013665,0.00027,0.138653,0.123177,0.120029,0.173032,0.682836,0.075294,0.823528,0.163476,0.314897,0.892425,7
0.774704,0.604167,0,0,0.032319,0.000495,0.045963,0.00123,0.117997,0.098055,0.103093,0.152767,0.658583,0.088235,0.827325,0.14433,0.384638,0.907851,7
0.770751,0.370833,0,0,0.24905,0.084048,0.129193,0.049681,0.056804,0.034036,0.088365,0.045206,0.658583,0.296471,0.491461,0.088365,0.738034,0.126633,3
0.695652,0.5,0,0,0.015209,0.000433,0.017391,0.00015,0.04157,0.055105,0.044183,0.025721,0.914179,0.154117,0.4611,0.050074,0.515873,0.375938,1
0.177866,0.5,0,0,0.009506,0.000063,0.039752,0.001336,0.009812,0.005673,0.018409,0.004677,0.802239,0.175294,0.540797,0.018409,0.77037,0.166677,5
0.964427,0.6875,0,0,0.034221,0.000521,0.02236,0.000402,0.128841,0.110211,0.112666,0.163678,0.664179,0.084705,0.827325,0.154639,0.35207,0.90259,7
0.731225,0.004167,0,0,0.015209,0.000274,0.052174,0.001418,0.043636,0.028363,0.07511,0.024941,0.714552,0.292941,0.440228,0.07511,0.687302,0.165563,5
0.916996,0.616667,0,0,0.085551,0.000527,0.028571,0.001135,0.046218,0.037277,0.06701,0.032736,0.757463,0.242352,0.478178,0.06701,0.541667,0.17539,4
0.628458,0.079167,0,0,0.007605,0.000274,0.013665,0.000441,0.775369,0.712318,0.854933,0.750582,0.151119,0.69647,0.362428,0.854933,0.24285,0.107255,2
0.592885,0.55,0,0,0.013308,0.000063,0.01118,0.000024,0.039504,0.055105,0.04271,0.021044,0.929105,0.15647,0.442125,0.050074,0.60119,0.377269,1
0.549407,0.020833,0,0,0.01711,0.000347,0.019876,0.000278,0.779503,0.722853,0.868924,0.73811,0.19403,0.744706,0.240986,0.868924,0.244021,0.125951,2
0.391304,0.470833,0,0,0.009506,0.000063,0.02236,0.000321,0.049316,0.059968,0.058174,0.029618,0.891791,0.185882,0.432637,0.059646,0.531173,0.316805,1
0.936759,0.3625,0,0,0.045627,0.0013,0.028571,0.00043,0.36845,0.34684,0.428571,0.325018,0.567164,0.507058,0.244781,0.428571,0.28511,0.17097,4
