@relation german_credit-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0

@attribute checking_status=<0 numeric
@attribute checking_status=0<=X<200 numeric
@attribute checking_status=>=200 numeric
@attribute 'checking_status=no checking' numeric
@attribute duration numeric
@attribute 'credit_history=no credits/all paid' numeric
@attribute 'credit_history=all paid' numeric
@attribute 'credit_history=existing paid' numeric
@attribute 'credit_history=delayed previously' numeric
@attribute 'credit_history=critical/other existing credit' numeric
@attribute 'purpose=new car' numeric
@attribute 'purpose=used car' numeric
@attribute purpose=furniture/equipment numeric
@attribute purpose=radio/tv numeric
@attribute 'purpose=domestic appliance' numeric
@attribute purpose=repairs numeric
@attribute purpose=education numeric
@attribute purpose=retraining numeric
@attribute purpose=business numeric
@attribute purpose=other numeric
@attribute credit_amount numeric
@attribute savings_status=<100 numeric
@attribute savings_status=100<=X<500 numeric
@attribute savings_status=500<=X<1000 numeric
@attribute savings_status=>=1000 numeric
@attribute 'savings_status=no known savings' numeric
@attribute employment=unemployed numeric
@attribute employment=<1 numeric
@attribute employment=1<=X<4 numeric
@attribute employment=4<=X<7 numeric
@attribute employment=>=7 numeric
@attribute installment_commitment numeric
@attribute 'personal_status=male div/sep' numeric
@attribute 'personal_status=female div/dep/mar' numeric
@attribute 'personal_status=male single' numeric
@attribute 'personal_status=male mar/wid' numeric
@attribute other_parties=none numeric
@attribute 'other_parties=co applicant' numeric
@attribute other_parties=guarantor numeric
@attribute residence_since numeric
@attribute 'property_magnitude=real estate' numeric
@attribute 'property_magnitude=life insurance' numeric
@attribute property_magnitude=car numeric
@attribute 'property_magnitude=no known property' numeric
@attribute age numeric
@attribute other_payment_plans=bank numeric
@attribute other_payment_plans=stores numeric
@attribute other_payment_plans=none numeric
@attribute housing=rent numeric
@attribute housing=own numeric
@attribute 'housing=for free' numeric
@attribute existing_credits numeric
@attribute 'job=unemp/unskilled non res' numeric
@attribute 'job=unskilled resident' numeric
@attribute job=skilled numeric
@attribute 'job=high qualif/self emp/mgmt' numeric
@attribute num_dependents numeric
@attribute own_telephone numeric
@attribute foreign_worker numeric
@attribute class {1,2}

@data
1,0,0,0,0.205882,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.157588,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.125,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.514706,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1276,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.089286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.269726,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.107143,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.043304,0,1,0,0,0,0,0,0,1,0,0.666667,0,0,1,0,1,0,0,1,1,0,0,0,0.357143,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.161765,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.067569,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0.446429,0,0,1,0,1,0,0.333333,0,0,1,0,1,1,0,1
0,1,0,0,0.117647,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.182844,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.071429,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.052328,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.125,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.382353,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.18554,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0.678571,0,0,1,1,0,0,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.161765,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.039067,0,0,0,1,0,0,0,0,1,0,0.666667,0,1,0,0,1,0,0,0.333333,0,1,0,0,0.196429,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.117647,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.050237,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.446429,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,1,0,0,0.029412,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.052768,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2
0,0,0,1,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.155552,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,1,0,0,1,0,0.589286,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.192968,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.767857,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1,0.088235,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.064268,0,1,0,0,0,0,0,1,0,0,0.666667,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.285714,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
0,0,0,1,0.029412,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.179817,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,0,0,1,0.666667,0,1,0,0,0.125,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.117647,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.09266,1,0,0,0,0,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,0.333333,0,0,0,1,0.125,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,1,0,0,0.338235,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.443931,1,0,0,0,0,0,0,0,0,1,0.333333,0,1,0,0,1,0,0,1,0,0,0,1,0.410714,0,0,1,0,0,1,0.333333,0,0,0,1,0,1,0,2
0,0,0,1,0.029412,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.054308,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.142857,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,1,0,0,0.029412,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.006493,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0.339286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.117647,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.103004,1,0,0,0,0,0,0,1,0,0,0.666667,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.357143,0,0,1,1,0,0,0.333333,0,1,0,0,1,0,1,1
1,0,0,0,0.294118,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.151095,0,0,0,0,1,0,0,1,0,0,0.333333,0,0,0,1,1,0,0,1,0,0,1,0,0.017857,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,1,0,0,0.470588,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.483328,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.178571,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2
0,0,0,1,0.294118,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.073457,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.666667,0,1,0,0,0.375,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,1,0,0,0.205882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05783,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.333333,1,0,0,0,0.232143,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0.029412,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.05904,0,1,0,0,0,0,0,0,0,1,0.333333,1,0,0,0,1,0,0,1,0,0,1,0,0.160714,0,0,1,0,1,0,0.333333,0,0,1,0,1,1,0,1
1,0,0,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.158083,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.142857,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0.470588,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.288489,1,0,0,0,0,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,1,0,0,0,1,0.410714,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
0,0,1,0,0.073529,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.048201,0,1,0,0,0,0,0,0,0,1,0.333333,1,0,0,0,1,0,0,1,1,0,0,0,0.535714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.294118,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.053153,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.339286,1,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,2
1,0,0,0,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.052658,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.089286,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.088235,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.05827,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0.142857,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
0,0,1,0,0.161765,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.1161,0,0,1,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.303571,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,1,0,0,0.161765,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.363156,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.267857,0,0,1,0,1,0,0,0,0,0,1,1,1,0,2
0,0,0,1,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.063993,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.333333,0,1,0,0,0.160714,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.514706,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.458787,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.464286,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,0,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.028007,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.125,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.470588,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.244085,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0.333333,0,0,0,1,0.232143,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
0,0,1,0,0.161765,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.134093,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
0,1,0,0,0.117647,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.018433,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0.017857,0,0,1,1,0,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.110322,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.625,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.029412,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.019753,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.666667,0,1,0,0,0.321429,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,1,1
1,0,0,0,0.029412,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.061131,1,0,0,0,0,0,1,0,0,0,0.333333,0,0,1,0,1,0,0,1,1,0,0,0,0.375,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1
0,0,0,1,0.470588,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.378398,1,0,0,0,0,0,1,0,0,0,0.333333,0,1,0,0,1,0,0,1,0,1,0,0,0.071429,0,0,1,1,0,0,0.333333,0,0,1,0,0,1,0,2
1,0,0,0,0.029412,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.052438,0,1,0,0,0,0,0,0,0,1,0.666667,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.428571,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0.029412,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.024761,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0.303571,0,0,1,0,0,1,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.294118,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.289259,1,0,0,0,0,0,0,0,0,1,0.666667,0,0,1,0,1,0,0,1,0,0,0,1,0.446429,0,0,1,0,0,1,0.333333,0,0,1,0,0,0,0,1
1,0,0,0,0.205882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.16177,1,0,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,0.333333,1,0,0,0,0.089286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0.647059,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.377958,1,0,0,0,0,0,0,1,0,0,0.666667,0,0,1,0,1,0,0,1,0,0,0,1,0.607143,0,0,1,0,0,1,0.333333,0,0,1,0,1,0,0,2
0,0,0,1,0.294118,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.178167,0,1,0,0,0,0,0,0,1,0,0.666667,0,1,0,0,1,0,0,1,0,0,1,0,0.071429,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.205882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.047485,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0.125,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0.323529,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.424563,1,0,0,0,0,0,1,0,0,0,0.333333,0,0,1,0,1,0,0,0.666667,0,0,1,0,0.196429,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.161765,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.07054,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.666667,0,0,1,0,0.214286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.068945,1,0,0,0,0,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,0,1,0,0,0,0.410714,0,0,1,0,1,0,0.333333,0,1,0,0,1,0,0,1
1,0,0,0,0.470588,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.112909,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.214286,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0.029412,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.02267,1,0,0,0,0,0,1,0,0,0,0.666667,0,0,1,0,1,0,0,1,1,0,0,0,0.392857,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
0,1,0,0,0.470588,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.111313,1,0,0,0,0,0,0,0,1,0,0.666667,0,0,1,0,1,0,0,0,0,0,1,0,0.232143,0,0,1,0,1,0,0.333333,0,0,1,0,1,0,0,1
0,1,0,0,0.161765,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.131011,0,1,0,0,0,0,0,1,0,0,0.333333,0,1,0,0,1,0,0,1,0,0,1,0,0.160714,0,0,1,1,0,0,0.333333,0,0,1,0,0,1,0,2
0,0,0,1,0.117647,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.068945,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0.392857,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05838,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.666667,0,1,0,0,0.125,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.157093,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.107143,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,1,0,0.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.113844,1,0,0,0,0,0,1,0,0,0,0.333333,1,0,0,0,1,0,0,0,0,0,1,0,0.25,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
1,0,0,0,0.029412,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.061847,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0.666667,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,0,0.205882,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.18499,1,0,0,0,0,0,0,0,0,1,0.666667,0,1,0,0,1,0,0,1,0,1,0,0,0.321429,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0.647059,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.413393,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0.410714,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2
0,0,1,0,0.205882,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.154011,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.464286,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.07065,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.071429,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.294118,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.098052,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0.732143,0,0,1,0,0,1,0.333333,0,0,1,0,0,1,0,1
1,0,0,0,0.382353,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.335644,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0.214286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,0,1,0,0.205882,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.143832,1,0,0,0,0,0,0,1,0,0,0.333333,0,0,1,0,1,0,0,0,1,0,0,0,0.267857,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2
0,0,0,1,0.117647,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.055299,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0.75,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,1
1,0,0,0,0.294118,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.059591,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.428571,0,0,1,0,0,1,0.333333,0,0,1,0,1,0,0,2
0,0,0,1,0.294118,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.097502,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.321429,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0.294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.071641,1,0,0,0,0,0,0,0,1,0,0.666667,0,0,1,0,1,0,0,0,0,0,1,0,0.232143,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,0,0,0,0.117647,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.020689,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.089286,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2
0,0,0,1,0.647059,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.473644,0,0,0,0,1,0,0,0,1,0,0.333333,0,0,1,0,1,0,0,0,0,0,0,1,0.285714,0,0,1,0,0,1,0.333333,0,0,1,0,0,1,0,1
0,0,0,1,0.117647,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.041048,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.071429,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,1
0,0,0,1,0.029412,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.082535,0,0,1,0,0,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,1,0,1,0,0,0.464286,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,0,0,0,0.647059,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.371355,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.267857,0,0,1,0,1,0,0.333333,0,0,1,0,0,1,0,2
0,1,0,0,0.117647,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.096016,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.142857,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.073529,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.052217,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0.857143,0,0,1,0,1,0,0.333333,0,0,0,1,0,1,0,1
0,1,0,0,0.117647,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.059481,1,0,0,0,0,0,1,0,0,0,0.333333,0,0,1,0,1,0,0,0,0,0,1,0,0.053571,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
0,1,0,0,0.205882,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.111588,0,1,0,0,0,0,1,0,0,0,0.666667,0,1,0,0,1,0,0,0.666667,0,0,1,0,0.160714,0,0,1,0,1,0,0.333333,0,0,1,0,0,0,0,2
0,0,0,1,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.261527,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.178571,1,0,0,0,1,0,0.333333,0,0,1,0,0,1,0,2
1,0,0,0,0.294118,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.181688,1,0,0,0,0,0,0,0,1,0,0.666667,0,0,1,0,1,0,0,1,0,0,1,0,0.142857,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
0,1,0,0,0.205882,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.09233,1,0,0,0,0,0,1,0,0,0,0.333333,0,0,1,0,1,0,0,0.333333,1,0,0,0,0.214286,0,0,1,0,1,0,0.333333,0,1,0,0,0,0,0,2
1,0,0,0,0.294118,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.149334,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0.535714,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1
1,0,0,0,0.294118,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.071311,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.089286,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2
0,0,1,0,0.029412,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.023825,1,0,0,0,0,0,1,0,0,0,0.333333,0,1,0,0,1,0,0,0,0,1,0,0,0.178571,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.470588,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.667932,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.321429,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2
0,1,0,0,0.294118,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.245516,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.333333,0,1,0,0,0.321429,1,0,0,0,1,0,0.333333,0,0,0,1,0,1,0,1
0,1,0,0,0.294118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.071696,0,1,0,0,0,0,0,0,1,0,0.666667,0,1,0,0,1,0,0,0.333333,0,1,0,0,0.071429,0,0,1,1,0,0,0.333333,0,0,1,0,0,1,0,1
1,0,0,0,0.117647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.061737,1,0,0,0,0,0,0,0,1,0,0.333333,1,0,0,0,1,0,0,0.666667,0,0,1,0,0.303571,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2
0,0,0,1,0.294118,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.128095,0,0,0,1,0,0,0,0,0,1,0.333333,0,0,1,0,1,0,0,0.333333,0,0,1,0,0.267857,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,0.647059,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.205183,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.392857,0,0,1,0,1,0,0.333333,0,0,1,0,1,1,0,1
1,0,0,0,0.647059,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.358094,1,0,0,0,0,0,0,1,0,0,0.666667,0,1,0,0,1,0,0,0.333333,0,0,1,0,0.214286,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2
1,0,0,0,0.294118,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.164191,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.071429,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2
0,0,0,1,0.382353,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.313855,1,0,0,0,0,0,0,0,1,0,0.666667,0,0,1,0,0,1,0,0.333333,0,0,1,0,0.339286,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
