@relation spambase

@attribute MDS0 numeric
@attribute MDS1 numeric
@attribute MDS2 numeric
@attribute MDS3 numeric
@attribute MDS4 numeric
@attribute MDS5 numeric
@attribute MDS6 numeric
@attribute MDS7 numeric
@attribute MDS8 numeric
@attribute MDS9 numeric
@attribute MDS10 numeric
@attribute MDS11 numeric
@attribute MDS12 numeric
@attribute MDS13 numeric
@attribute MDS14 numeric
@attribute MDS15 numeric
@attribute MDS16 numeric
@attribute MDS17 numeric
@attribute MDS18 numeric
@attribute MDS19 numeric
@attribute MDS20 numeric
@attribute MDS21 numeric
@attribute MDS22 numeric
@attribute MDS23 numeric
@attribute MDS24 numeric
@attribute MDS25 numeric
@attribute MDS26 numeric
@attribute MDS27 numeric
@attribute MDS28 numeric
@attribute MDS29 numeric
@attribute MDS30 numeric
@attribute MDS31 numeric
@attribute MDS32 numeric
@attribute MDS33 numeric
@attribute MDS34 numeric
@attribute MDS35 numeric
@attribute MDS36 numeric
@attribute MDS37 numeric
@attribute MDS38 numeric
@attribute MDS39 numeric
@attribute MDS40 numeric
@attribute MDS41 numeric
@attribute MDS42 numeric
@attribute MDS43 numeric
@attribute MDS44 numeric
@attribute MDS45 numeric
@attribute MDS46 numeric
@attribute MDS47 numeric
@attribute MDS48 numeric
@attribute MDS49 numeric
@attribute MDS50 numeric
@attribute MDS51 numeric
@attribute MDS52 numeric
@attribute MDS53 numeric
@attribute MDS54 numeric
@attribute MDS55 numeric
@attribute MDS56 numeric
@attribute class {1,2}

@data
0.0837,0.10994,0.319512,0.020168,0.127778,0.211066,0.15949,0.117705,0.369412,0.096624,0.654822,0.191465,0.347253,0.023411,0.302053,0.064737,0.224756,0.123609,0.118873,0.058207,0.031652,0.05919,0.32809,0.12,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.050441,0.047506,0.513089,0.111111,0.296986,0.121646,0.30238,0.043174,0.301406,0.060286,0.004708,0.012115,0.14053,1
0.094714,0.075301,0.456098,0.020168,0.207778,0.204918,0.298246,0.098912,0.232941,0.058207,0.497462,0.164937,0.21978,0.108138,0.293255,0.052632,0.232899,0.176761,0.190423,0.058207,0.030663,0.05919,0.069663,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.074776,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.070029,0.047506,0.513089,0.111111,0.295213,0.127838,0.30238,0.000635,0.23996,0.053009,0.002133,0.005807,0.008396,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.012105,0.037459,0.123609,0.221408,0.058207,0.267062,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.011263,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.039171,0.196185,0.053009,0.002883,0.004005,0.004419,1
0,0.075301,0.141463,0.020168,0.064444,0.204918,0.092504,0.098912,0.232941,0.058207,0.497462,0.066897,0.21978,0.108138,0.293255,0.030526,0.162866,0.123609,0.122254,0.058207,0.057369,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.043524,0.196185,0.053009,0.002304,0.002002,0.002841,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.444706,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.107042,0.058207,0.257171,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.12715,0.30238,0.049496,0.196185,0.053009,0.001725,0.002703,0.005429,1
0,0.075301,0.243902,0.935654,0.111111,0.204918,0.15949,0.098912,0.232941,0.076834,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.163164,0.111549,0.058207,0.130564,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.132424,0.30238,0.037615,0.208434,0.053009,0.008702,0.012315,0.027336,1
0,0.110693,0.243902,0.020168,0.215556,0.204918,0.30941,0.098912,0.232941,0.058207,0.497462,0.16955,0.323077,0.108138,0.431085,0.052632,0.162866,0.123609,0.050141,0.058207,0.145401,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.06278,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.119697,0.327187,0.031737,0.196185,0.053009,0.001021,0.001001,0.006376,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.447059,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.107606,0.058207,0.173096,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.127379,0.30238,0.049687,0.196185,0.053009,0.001725,0.002703,0.005429,1
0.011013,0.079066,0.341463,0.020168,0.148889,0.204918,0.15949,0.098912,0.367059,0.061118,0.497462,0.147636,0.243956,0.108138,0.293255,0.061579,0.162866,0.123609,0.008451,0.061118,0.189911,0.05919,0.224719,0.091304,0.050429,0.063857,0.030931,0.123609,0.078372,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.083584,0.386719,0.051133,0.05142,0.047506,0.513089,0.111111,0.300827,0.122564,0.30238,0.034565,0.212048,0.053487,0.003552,0.009411,0.082765,1
0.011013,0.079066,0.341463,0.020168,0.148889,0.204918,0.15949,0.098912,0.367059,0.061118,0.497462,0.147636,0.243956,0.108138,0.293255,0.061579,0.162866,0.123609,0.002254,0.061118,0.189911,0.05919,0.224719,0.091304,0.050429,0.063857,0.030931,0.123609,0.078372,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.083584,0.386719,0.051133,0.05142,0.047506,0.513089,0.111111,0.300827,0.122564,0.30238,0.034565,0.212048,0.053487,0.003562,0.009411,0.082639,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.296651,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.097895,0.162866,0.090235,0.139155,0.058207,0.072206,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.12864,0.30238,0.046256,0.196185,0.053009,0.001589,0.000901,0.003409,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.296651,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.097895,0.162866,0.090235,0.139155,0.058207,0.072206,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.128526,0.30238,0.05585,0.196185,0.053009,0.001589,0.000901,0.003409,1
0.0837,0.075301,0.219512,0.020168,0.015556,0.204918,0.15949,0.098912,0.322353,0.080326,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.077746,0.102445,0.098912,0.05919,0.224719,0.086957,0.069592,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.000222,0.208032,0.053009,0.266909,0.117741,0.074432,1
0.0837,0.075301,0.219512,0.020168,0.015556,0.204918,0.15949,0.098912,0.322353,0.080326,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.077746,0.102445,0.098912,0.05919,0.224719,0.086957,0.069592,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.000127,0.208032,0.053009,0.266909,0.117741,0.074432,1
0.0837,0.075301,0.219512,0.020168,0.015556,0.204918,0.15949,0.098912,0.322353,0.080326,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.077746,0.102445,0.098912,0.05919,0.224719,0.086957,0.069592,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.000222,0.208032,0.053009,0.533818,0.117741,0.074306,1
0,0.075301,0.243902,0.020168,0.134444,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.072274,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.134717,0.30238,0.032818,0.196185,0.053009,0.001968,0.001402,0.021338,1
0,0.075301,0.243902,0.020168,0.133333,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.071651,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.134602,0.30238,0.032818,0.196185,0.053009,0.001442,0.001402,0.017424,1
0,0.124247,0.243902,0.020168,0.183333,0.204918,0.049442,0.098912,0.232941,0.058207,0.497462,0.190311,0.21978,0.108138,0.483871,0.052632,0.162866,0.123609,0.128451,0.058207,0.163205,0.05919,0.224719,0.143478,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.337244,0.048321,0.196185,0.053009,0.000626,0.001001,0.004419,1
0,0.075301,0.243902,0.020168,0.134444,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.072274,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.134717,0.30238,0.032818,0.196185,0.053009,0.001968,0.001402,0.021338,1
0,0.075301,0.243902,0.020168,0.133333,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.056338,0.058207,0.098912,0.071651,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.134602,0.30238,0.032818,0.196185,0.053009,0.001442,0.001402,0.017424,1
0,0.075301,0.317073,0.020168,0.144444,0.266393,0.207337,0.128586,0.232941,0.058207,0.80203,0.219146,0.21978,0.108138,0.293255,0.1,0.260586,0.160692,0.078873,0.098952,0.197824,0.05919,0.224719,0.13913,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.116716,0.30238,0.036312,0.196185,0.058108,0.003997,0.013817,0.017677,1
0,0.075301,0.321951,0.020168,0.182222,0.336066,0.210526,0.130564,0.232941,0.058207,0.497462,0.152249,0.29011,0.108138,0.293255,0.069474,0.214984,0.123609,0.071549,0.058207,0.221563,0.05919,0.224719,0.114783,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.080313,0.047506,0.513089,0.111111,0.295213,0.123939,0.30238,0.031737,0.229518,0.053009,0.000448,0.000901,0.008712,1
0.017621,0.081325,0.429268,0.020168,0.205556,0.004098,0.199362,0.115727,0.371765,0.062864,0.583756,0.183391,0.257143,0.108138,0.357771,0.065789,0.175896,0.239802,0.03493,0.068102,0.140455,0.05919,0.41573,0.093913,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.287234,0.161501,0.075301,0.453125,0.055351,0.052889,0.051306,0.513089,0.111111,0.295213,0.118665,0.30238,0.045557,0.21988,0.053699,0.005898,0.06688,0.088447,1
0,0.075301,0.202439,0.042017,0.111111,0.204918,0.23126,0.098912,0.232941,0.111176,0.497462,0.11534,0.21978,0.108138,0.293255,0.092105,0.162866,0.123609,0.046761,0.058207,0.188922,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.334811,0.111213,0.30238,0.034184,0.196185,0.060126,0.010146,0.03374,0.039141,1
0,0.075301,0.243902,0.020168,0.232222,0.204918,0.004785,0.002967,0.232941,0.001746,0.497462,0.00346,0.21978,0.108138,0.293255,0.055789,0.162866,0.123609,0.059718,0.058207,0.002967,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.001469,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.008799,0.006408,0.008712,1
0,0.075301,0.243902,0.020168,0.235556,0.204918,0.00638,0.003956,0.232941,0.002328,0.497462,0.004614,0.21978,0.108138,0.293255,0.056842,0.162866,0.123609,0.060845,0.058207,0.003956,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.001959,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.008799,0.006408,0.008712,1
0,0.075301,0.243902,0.020168,0.232222,0.204918,0.004785,0.002967,0.232941,0.001746,0.497462,0.00346,0.21978,0.108138,0.293255,0.055789,0.162866,0.123609,0.059718,0.058207,0.002967,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.001469,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.008799,0.006408,0.008712,1
0,0.10994,0.356098,0.020168,0.2,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.046136,0.21978,0.108138,0.293255,0.021053,0.162866,0.049444,0.048451,0.058207,0.144411,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.327674,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.128182,0.30238,0.055247,0.196185,0.053009,0.001519,0.002002,0.008712,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.033493,0.098912,0.232941,0.012224,0.497462,0.024221,0.046154,0.108138,0.293255,0.011053,0.162866,0.123609,0.218028,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.196185,0.053009,0.000614,0.001402,0.003535,1
0,0.075301,0.07561,0.020168,0.181111,0.204918,0.15949,0.163205,0.232941,0.058207,0.497462,0.190311,0.21978,0.108138,0.293255,0.051053,0.162866,0.123609,0.017465,0.058207,0.161227,0.05919,0.224719,0.143478,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.080803,0.047506,0.513089,0.111111,0.295213,0.133914,0.30238,0.038028,0.216064,0.053009,0.001085,0.001101,0.006313,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.629442,0.145329,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.002817,0.018626,0.124629,0.593769,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.385638,0.116143,0.331545,0.037297,0.204819,0.071599,0.006601,0.006808,0.055808,1
0.162996,0.075301,0.243902,0.020168,0.111111,0.204918,0.277512,0.098912,0.232941,0.028522,0.873096,0.200692,0.21978,0.108138,0.293255,0.091579,0.444625,0.123609,0.195493,0.058207,0.172107,0.05919,0.391011,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.043016,0.21988,0.065597,0.000994,0.000601,0.002715,1
0,0.075301,0.070732,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.033449,0.21978,0.108138,0.293255,0.052632,0.162866,0.123609,0.016338,0.058207,0.414441,0.05919,0.224719,0.025217,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.031737,0.237952,0.053009,0.003466,0.002403,0.003283,1
0,0.076807,0.256098,0.020168,0.113333,0.204918,0.15949,0.103858,0.232941,0.07858,0.497462,0.117647,0.21978,0.108138,0.293255,0.055263,0.179153,0.170581,0.060282,0.069849,0.115727,0.05919,0.224719,0.086957,0.051437,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111672,0.30238,0.035296,0.199799,0.053965,0.002653,0.048859,0.206439,1
0,0.075301,0.080488,0.020168,0.184444,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.205192,0.093521,0.058207,0.164194,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.081293,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.043016,0.21988,0.053009,0.001194,0.001101,0.00827,1
0,0.075301,0.085366,0.020168,0.185556,0.204918,0.15949,0.098912,0.232941,0.058207,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.206428,0.094085,0.058207,0.165183,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.081783,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.043047,0.21988,0.053009,0.001194,0.001101,0.00827,1
0,0.075301,0.243902,0.020168,0.17,0.204918,0.011164,0.098912,0.232941,0.089057,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.075402,0.003944,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.149622,0.30238,0.031737,0.196185,0.053009,0.00121,0.001302,0.007449,1
0,0.075301,0.243902,0.020168,0.111111,0.204918,0.15949,0.098912,0.232941,0.073923,0.497462,0.146482,0.21978,0.108138,0.293255,0.066842,0.162866,0.123609,0.00507,0.020955,0.125618,0.581308,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.062194,0.047506,0.513089,0.111111,0.393617,0.116602,0.334227,0.036249,0.205622,0.073246,0.001228,0.001201,0.017172,1
0,0.075301,0.243902,0.020168,0.17,0.204918,0.011164,0.098912,0.232941,0.089057,0.497462,0.11534,0.21978,0.108138,0.293255,0.052632,0.162866,0.075402,0.003944,0.058207,0.098912,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.149736,0.30238,0.031737,0.196185,0.053009,0.00121,0.001302,0.007449,1
0.270925,0.075301,0.243902,0.020168,0.111111,0.29918,0.15949,0.113749,0.232941,0.093714,0.497462,0.149942,0.015385,0.108138,0.293255,0.052632,0.162866,0.123609,0.047324,0.058207,0.189911,0.05919,0.395506,0.02,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.117748,0.30238,0.048257,0.254217,0.060658,0.003023,0.00831,0.028093,1
0,0.075301,0.417073,0.020168,0.136667,0.204918,0.15949,0.098912,0.287059,0.071595,0.614213,0.103806,0.21978,0.108138,0.293255,0.064737,0.162866,0.123609,0.15831,0.071595,0.018793,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.124054,0.30238,0.00143,0.203614,0.053009,0.002744,0.009612,0.034217,1
0.209251,0.075301,0.3,0.020168,0.136667,0.252049,0.196172,0.098912,0.232941,0.071595,0.497462,0.141869,0.21978,0.108138,0.293255,0.052632,0.278502,0.123609,0.157746,0.058207,0.089021,0.05919,0.224719,0.148696,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.111213,0.30238,0.039299,0.196185,0.053009,0.001983,0.003704,0.015215,1
0,0.075301,0.417073,0.020168,0.136667,0.204918,0.15949,0.098912,0.287059,0.071595,0.614213,0.103806,0.21978,0.108138,0.293255,0.064737,0.162866,0.123609,0.15831,0.071595,0.018793,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.124054,0.30238,0.00143,0.203614,0.053009,0.002744,0.009612,0.034217,1
0,0.075301,0.382927,0.020168,0.142222,0.204918,0.15949,0.155292,0.232941,0.058207,0.497462,0.147636,0.21978,0.108138,0.293255,0.082632,0.02443,0.123609,0.104789,0.076251,0.10089,0.05919,0.224719,0.086957,0.050429,0.063857,0.030931,0.123609,0.074604,0.204918,0.086162,0.265957,0.057659,0.265957,0.052133,0.149477,0.169779,0.134063,0.09802,0.265957,0.161501,0.075301,0.386719,0.051133,0.048972,0.047506,0.513089,0.111111,0.295213,0.116602,0.30238,0.004638,0.234538,0.063154,0.009746,0.048859,0.039205,1
