@relation ringnorm-weka.filters.unsupervised.attribute.AddExpression-Ea21+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute oz11 numeric
@attribute oz12 numeric
@attribute oz13 numeric
@attribute oz14 numeric
@attribute oz15 numeric
@attribute oz16 numeric
@attribute oz17 numeric
@attribute oz18 numeric
@attribute oz19 numeric
@attribute oz20 numeric
@attribute class {1,2}

@data
0.510016,0.537682,0.506781,0.501691,0.481001,0.544314,0.525314,0.580968,0.56592,0.581147,0.658641,0.536131,0.494188,0.625123,0.475513,0.517681,0.485073,0.531639,0.54221,0.432316,2
0.504258,0.351875,0.35981,0.631909,0.515269,0.668488,0.5184,0.722987,0.244138,0.460716,0.697806,0.506108,0.505234,0.521526,0.76466,0.626173,0.427478,0.570705,0.544175,0.305269,1
0.523378,0.52208,0.136342,0.584559,0.608558,0.391181,0.673989,0.476535,0.367867,0.202448,0.492102,0.345681,0.416767,0.620189,0.644536,0.757023,0.424981,0.672156,0.65523,0.345571,1
0.55994,0.410741,0.554003,0.542791,0.462866,0.513829,0.621934,0.432091,0.48133,0.566536,0.639495,0.649229,0.483884,0.493589,0.588195,0.48912,0.515258,0.498622,0.610392,0.418845,2
0.408171,0.691952,0.495226,0.384068,0.442274,0.359761,0.554225,0.280019,0.406522,0.535092,0.585048,0.284303,0.580225,0.443023,0.739921,0.275367,0.50979,0.363656,0.569207,0.219061,1
0.454045,0.519982,0.523341,0.521798,0.653261,0.514501,0.67525,0.653791,0.523019,0.553758,0.632261,0.602789,0.530532,0.64182,0.486149,0.486753,0.56914,0.655325,0.524603,0.460813,2
0.663927,0.633413,0.540747,0.450335,0.50421,0.360711,0.646374,0.560257,0.465707,0.500041,0.443964,0.536963,0.45074,0.497512,0.644978,0.556823,0.476757,0.640631,0.564877,0.40361,2
0.654393,0.455157,0.524527,0.573315,0.571548,0.489619,0.557442,0.601113,0.482285,0.514888,0.591903,0.498643,0.504752,0.530004,0.590397,0.584322,0.630995,0.545299,0.660005,0.447509,2
0.550011,0.525451,0.64528,0.438278,0.620999,0.563052,0.573032,0.482193,0.495331,0.584692,0.572691,0.426839,0.540155,0.657655,0.487875,0.572309,0.551692,0.649749,0.705046,0.497017,2
0.497224,0.47925,0.53745,0.509858,0.636021,0.609491,0.770247,0.523578,0.479981,0.712633,0.475135,0.614772,0.574899,0.364594,0.391124,0.568074,0.629287,0.632497,0.596702,0.657718,2
0.5381,0.448707,0.472704,0.281638,0.329303,0.651744,0.530021,0.549645,0.547632,0.472755,0.394107,0.484975,0.528206,0.818409,0.473053,0.492521,0.453201,0.589935,0.413382,0.602188,1
0.832226,0.463321,0.296334,0.545012,0.586919,0.36215,0.631891,0.424787,0.395813,0.286829,0.620482,0.345082,0.598234,0.390027,0.511051,0.558648,0.32113,0.360211,0.359026,0.573176,1
0.454114,0.576011,0.590374,0.533536,0.641169,0.659327,0.480688,0.589391,0.495713,0.634954,0.616419,0.450539,0.593567,0.489707,0.528531,0.579559,0.559428,0.584728,0.622057,0.527911,2
0.303059,0.288201,0.466884,0.591556,0.574049,0.511447,0.792814,0.515889,0.295539,0.666039,0.541666,0.49588,0.150968,0.532705,0.593217,0.594439,0.305754,0.481076,0.372091,0.380354,1
0.439878,0.364056,0.553319,0.574592,0.826925,0.627024,0.356808,0.407807,0.465537,0.665819,0.554044,0.443483,0.531162,0.624519,0.347744,0.512926,0.599244,0.511816,0.680511,0.248456,1
0.388131,0.469401,0.519665,0.36889,0.253159,0.558245,0.710929,0.740096,0.244547,0.530017,0.650667,0.349213,0.651305,0.442371,0.428531,0.644524,0.500361,0.428147,0.426854,0.457398,1
0.546426,0.364241,0.176708,0.486346,0.670865,0.409057,0.436159,0.23306,0.359299,0.633106,0.418103,0.782298,0.573039,0.645139,0.518751,0.219207,0.261854,0.231549,0.670419,0.344198,1
0.524312,0.424472,0.457037,0.453957,0.520039,0.422535,0.499885,0.540686,0.392712,0.577238,0.533059,0.522406,0.665054,0.48518,0.529965,0.615272,0.609585,0.579356,0.552368,0.378173,2
0.564186,0.647109,0.399505,0.37633,0.789035,0.601134,0.654214,0.391507,0.477745,0.341091,0.719877,0.499193,0.574632,0.886595,0.380101,0.479353,0.717168,0.46963,0.618849,0.42274,1
0.507106,0.469052,0.51844,0.338635,0.474246,0.474351,0.508659,0.410194,0.533556,0.619535,0.598732,0.66454,0.598812,0.63263,0.586102,0.586839,0.464439,0.476113,0.618202,0.539822,2
0.30982,0.519869,0.644785,0.360484,0.213881,0.330445,0.415716,0.471935,0.486776,0.464529,0.603002,0.450504,0.422938,0.486225,0.328972,0.393491,0.561378,0.817413,0.42946,0.298265,1
0.521889,0.538429,0.550503,0.423513,0.520068,0.454627,0.523211,0.459963,0.47979,0.489339,0.618144,0.666972,0.635644,0.431681,0.649701,0.445045,0.53116,0.619641,0.587025,0.510614,2
0.651484,0.618749,0.413171,0.432209,0.452418,0.418612,0.52624,0.669003,0.55496,0.515543,0.546536,0.502027,0.608761,0.4882,0.554907,0.561849,0.525814,0.619673,0.616568,0.514349,2
0.301631,0.373414,0.641168,0.419412,0.459951,0.852251,0.420242,0.908657,0.679922,0.301234,0.250378,0.514462,0.681878,0.330786,0.51173,0.443576,0.454531,0.452621,0.57173,0.440463,1
0.351205,0.511321,0.564886,0.500849,0.57253,0.47826,0.558758,0.459321,0.463819,0.517591,0.560106,0.413206,0.446829,0.488648,0.454445,0.71361,0.522777,0.501289,0.848776,0.503345,1
0.586352,0.547588,0.557861,0.453572,0.558765,0.545833,0.539588,0.473952,0.495774,0.573245,0.570892,0.48047,0.474283,0.566099,0.538983,0.467931,0.557659,0.476387,0.613186,0.44785,2
0.478681,0.462567,0.473929,0.504334,0.611728,0.565331,0.599756,0.513509,0.496067,0.483754,0.58656,0.532543,0.511471,0.603872,0.477063,0.532069,0.514988,0.563368,0.570608,0.465928,2
0.574259,0.490307,0.524338,0.574738,0.490278,0.541406,0.548167,0.558014,0.538205,0.505634,0.618964,0.593547,0.439495,0.570009,0.481168,0.444567,0.569741,0.596659,0.605836,0.502774,2
0.617703,0.656865,0.563036,0.506424,0.599004,0.706212,0.570978,0.593024,0.385323,0.593132,0.477939,0.482789,0.477343,0.549966,0.495249,0.483887,0.554271,0.574482,0.525823,0.50867,2
0.692102,0.72861,0.242341,0.437784,0.49483,0.53253,0.650141,0.616719,0.322252,0.50722,0.47267,0.54404,0.455496,0.510945,0.571395,0.302973,0.477392,0.434489,0.539777,0.576437,1
0.490812,0.572242,0.653511,0.445224,0.602218,0.594413,0.479128,0.692313,0.471269,0.450021,0.586947,0.579484,0.634126,0.528266,0.521741,0.482568,0.471857,0.585966,0.585955,0.54985,2
0.504296,0.568374,0.514751,0.5706,0.679488,0.535598,0.569028,0.636297,0.581039,0.493766,0.571192,0.469614,0.527754,0.626861,0.566692,0.600335,0.463866,0.541292,0.559764,0.554624,2
0.631042,0.346982,0.440425,0.366872,0.572311,0.309771,0.408864,0.574858,0.45352,0.602641,0.600564,0.552683,0.663173,0.150471,0.82308,0.515414,0.652951,0.730815,0.874863,0.406523,1
0.571676,0.432999,0.50001,0.621013,0.546572,0.546103,0.510107,0.647544,0.613266,0.567632,0.520222,0.672125,0.480476,0.706735,0.493775,0.606716,0.653977,0.545293,0.680059,0.508579,2
0.451417,0.600481,0.495148,0.419448,0.560699,0.498641,0.443268,0.423518,0.390524,0.550469,0.592596,0.506982,0.562261,0.577991,0.628619,0.551975,0.622686,0.496185,0.621063,0.518559,2
0.606521,0.465831,0.403936,0.550464,0.729005,0.314381,0.261874,0.473771,0.557359,0.448628,0.477293,0.47082,0.478617,0.405407,0.633607,0.62454,0.667598,0.457093,0.653265,0.348366,1
0.506202,0.599499,0.464277,0.519628,0.493056,0.398925,0.536741,0.539455,0.657169,0.659068,0.579006,0.565061,0.597967,0.481195,0.435911,0.568009,0.48593,0.547864,0.612652,0.334964,2
0.474427,0.606219,0.451628,0.624287,0.241656,0.317186,0.947707,0.598175,0.409869,0.424279,0.397125,0.519897,0.391424,0.673762,0.350734,0.73932,0.432898,0.532341,0.501687,0.369134,1
0.628186,0.526254,0.498074,0.292621,0.630597,0.667122,0.55607,0.615314,0.568094,0.508082,0.448454,0.513538,0.546393,0.715722,0.528238,0.380016,0.631602,0.56583,0.625634,0.460408,2
0.810097,0.69508,0.493942,0.411079,0.535083,0.776934,0.510991,0.682222,0.448278,0.329334,0.608811,0.596543,0.416382,0.379866,0.445399,0.364922,0.514063,0.699131,0.492048,0.3894,1
0.383642,0.531723,0.295533,0.589531,0.391595,0.558756,0.519827,0.412483,0.560188,0.790043,0.521594,0.400447,0.684604,0.463711,0.479509,0.202331,0.26691,0.428606,0.3864,0.468465,1
0.542187,0.543755,0.450989,0.460134,0.602669,0.558347,0.585816,0.553648,0.585619,0.501827,0.529402,0.540917,0.557231,0.596331,0.415224,0.570441,0.587446,0.665316,0.538595,0.627207,2
0.767929,0.484683,0.125257,0.427505,0.597986,0.523004,0.470195,0.664396,0.74133,0.501379,0.532013,0.46432,0.374927,0.656576,0.717908,0.62069,0.32275,0.612144,0.425642,0.204732,1
0.528506,0.538585,0.547975,0.452266,0.598793,0.467389,0.566487,0.48137,0.521444,0.60833,0.617132,0.558886,0.582255,0.510008,0.464571,0.585505,0.561642,0.500396,0.729392,0.431277,2
0.45896,0.592026,0.545622,0.592173,0.528263,0.468668,0.522285,0.588099,0.517961,0.556378,0.722009,0.50073,0.522109,0.503574,0.32779,0.493811,0.418568,0.697881,0.598042,0.551753,2
0.483064,0.321723,0.474242,0.33081,0.70152,0.63232,0.35059,0.651472,0.354432,0.932602,0.60518,0.714886,0.444481,0.371273,0.396636,0.749501,0.723344,0.85198,0.568115,0.452366,1
0.544595,0.615677,0.498224,0.530807,0.543489,0.520886,0.473495,0.605804,0.458441,0.604144,0.474355,0.451716,0.589396,0.529135,0.58076,0.504599,0.567386,0.519447,0.605716,0.522545,2
0.389142,0.331316,0.438522,0.615104,0.633396,0.460311,0.420033,0.504755,0.559724,0.765088,0.603255,0.588782,0.441488,0.495137,0.323834,0.370933,0.49731,0.429633,0.555486,0.340302,1
0.641039,0.502524,0.599655,0.561418,0.493652,0.610506,0.540132,0.735125,0.448271,0.4466,0.447408,0.493779,0.417893,0.461172,0.460806,0.423585,0.570895,0.712453,0.532367,0.406572,1
0.362463,0.510283,0.716055,0.537209,0.279837,0.400072,0.622943,0.512112,0.531246,0.478286,0.534618,0.374026,0.538081,0.380354,0.52255,0.581221,0.241079,0.464386,0.496272,0.498948,1
0.774098,0.506265,0.521457,0.567682,0.51668,0.524684,0.801044,0.528457,0.459886,0.463198,0.663505,0.595993,0.542837,0.562136,0.605077,0.441181,0.586352,0.616553,0.731764,0.613771,2
0.546448,0.59866,0.548353,0.393207,0.5008,0.613136,0.532786,0.585553,0.594685,0.428582,0.417397,0.532331,0.606049,0.385065,0.555777,0.520141,0.445412,0.64125,0.481256,0.593163,2
0.37736,0.421386,0.359373,0.644851,0.702763,0.342017,0.516144,0.38412,0.629223,0.517301,0.489884,0.629653,0.820771,0.614195,0.532092,0.444931,0.410624,0.271182,0.639092,0.398871,1
0.522915,0.606973,0.395399,0.38335,0.449364,0.619886,0.79351,0.420739,0.46523,0.487202,0.533712,0.323272,0.581062,0.366915,0.478191,0.56212,0.525578,0.608935,0.562633,0.615255,1
0.656338,0.448757,0.56329,0.573649,0.480332,0.648216,0.637851,0.600222,0.568224,0.480423,0.609797,0.579794,0.535925,0.576864,0.463253,0.491936,0.471945,0.606281,0.648618,0.543411,2
0.339651,0.178924,0.338154,0.157932,0.273453,0.552232,0.524332,0.507096,0.590104,0.492739,0.406711,0.425204,0.395403,0.29845,0.659161,0.446956,0.756755,0.564159,0.588395,0.877796,1
0.639747,0.592523,0.478165,0.599846,0.602894,0.467404,0.636932,0.562425,0.374901,0.61346,0.56032,0.536674,0.576914,0.520671,0.542273,0.618309,0.626763,0.476247,0.624859,0.5281,2
0.616145,0.497888,0.47329,0.700135,0.524809,0.232701,0.628395,0.403751,0.333336,0.576431,0.72891,0.635744,0.858033,0.473397,0.212539,0.46935,0.478506,0.620923,0.511228,0.537578,1
0.555184,0.452867,0.640314,0.438408,0.676078,0.551765,0.511047,0.508199,0.56744,0.435333,0.546436,0.484263,0.603249,0.467363,0.627973,0.475652,0.538787,0.580856,0.591407,0.487191,2
0.549335,0.503492,0.376304,0.368868,0.511787,0.670497,0.573589,0.44497,0.300808,0.598,0.527503,0.558082,0.693005,0.576708,0.570464,0.622651,0.715372,0.953686,0.292274,0.416182,1
0.592619,0.676229,0.339614,0.455162,0.378819,0.602558,0.581005,0.534983,0.198599,0.594159,0.523533,0.319818,0.338665,0.510266,0.578082,0.57516,0.788229,0.640746,0.486151,0.545355,1
0.484279,0.639862,0.687034,0.824037,0.375634,0.676334,0.329701,0.541268,0.343465,0.334009,0.891046,0.520848,0.518161,0.486272,0.350809,0.364737,0.5908,0.583688,0.702274,0.450603,1
0.657288,0.569071,0.400261,0.442139,0.597222,0.600937,0.502879,0.5525,0.584447,0.432989,0.584988,0.581599,0.689471,0.43629,0.571197,0.588792,0.614708,0.642986,0.596348,0.474354,2
0.672397,0.798043,0.397133,0.413721,0.645961,0.51285,0.56405,0.574329,0.381418,0.401841,0.502228,0.91082,0.345028,0.632467,0.577402,0.425096,0.528406,0.59389,0.720687,0.668709,1
0.557531,0.533735,0.553638,0.462392,0.646441,0.613896,0.314125,0.106344,0.409037,0.482368,0.483649,0.560817,0.555986,0.679178,0.559522,0.581185,0.384131,0.660225,0.505625,0.376528,1
0.543957,0.445066,0.496693,0.461942,0.445685,0.62435,0.594757,0.554358,0.593478,0.581947,0.522694,0.44294,0.534325,0.611874,0.525275,0.509732,0.55286,0.660346,0.730243,0.585511,2
0.768142,0.594358,0.37882,0.582759,0.514986,0.532399,0.69843,0.511742,0.542097,0.534747,0.529129,0.599095,0.406996,0.58564,0.561492,0.434707,0.427782,0.608131,0.604767,0.452875,2
0.481674,0.371814,0.515533,0.373557,0.612724,0.507123,0.559169,0.701181,0.499475,0.438202,0.629543,0.569777,0.702613,0.453387,0.564238,0.505169,0.535615,0.642054,0.536577,0.486389,2
0.562651,0.520814,0.58986,0.557171,0.622839,0.721254,0.598921,0.682433,0.585135,0.619749,0.565389,0.554981,0.563276,0.364221,0.50505,0.378141,0.541413,0.56458,0.545854,0.403471,2
0.385359,0.571908,0.440184,0.439033,0.107686,0.510308,0.553591,0.422582,0.536412,0.197331,0.442099,0.507426,0.371497,0.654119,0.639615,0.408099,0.695461,0.592314,0.760005,0.376382,1
0.452298,0.518155,0.458855,0.488676,0.606428,0.586567,0.491446,0.538058,0.523625,0.565253,0.513027,0.53986,0.485625,0.603722,0.589615,0.454349,0.556701,0.506623,0.755079,0.466534,2
0.640424,0.552295,0.401238,0.522822,0.516542,0.678482,0.648804,0.488908,0.509256,0.561047,0.43098,0.557377,0.560142,0.484521,0.607918,0.644296,0.50919,0.543238,0.593147,0.457007,2
0.5625,0.468412,0.371403,0.450821,0.646623,0.509351,0.528204,0.690251,0.573193,0.496311,0.595114,0.579061,0.522872,0.605792,0.445589,0.632276,0.533975,0.596921,0.632849,0.532992,2
0.455398,0.608019,0.492593,0.469941,0.609474,0.570349,0.655725,0.667009,0.470458,0.503537,0.623014,0.645416,0.57841,0.524126,0.596323,0.604777,0.434045,0.496797,0.493742,0.434839,2
0.6423,0.314648,0.457193,0.751376,0.51588,0.565397,0.954879,0.538262,0.538328,0.433133,0.491849,0.654326,0.443569,0.479112,0.657918,0.620262,0.468773,0.45902,0.738655,0.662304,1
0.560585,0.632083,0.545726,0.417459,0.499535,0.462488,0.355144,0.507822,0.498173,0.479472,0.391969,0.450433,0.454785,0.47358,0.48148,0.451797,0.349593,0.548655,0.603103,0.569733,1
0.434287,0.570308,0.67722,0.493881,0.622046,0.25095,0.560192,0.578695,0.411266,0.505523,0.713368,0.785724,0.494211,0.463874,0.64005,0.315393,0.640275,0.652167,0.548422,0.665238,1
0.719358,0.344138,0.33195,0.620534,0.715189,0.547038,0.617756,0.643458,0.417987,0.226534,0.420208,0.380899,0.43028,0.522137,0.390866,0.369856,0.726152,0.548968,0.697914,0.339849,1
0.637028,0.607379,0.445065,0.57076,0.457129,0.65718,0.522404,0.559041,0.509447,0.543118,0.683816,0.593082,0.497796,0.605928,0.56504,0.525196,0.423928,0.591855,0.539288,0.426476,2
0.400005,0.561796,0.682564,0.297419,0.41215,0.367081,0.73218,0.537098,0.456117,0.525086,0.296545,0.703755,0.453763,0.458654,0.377076,0.469792,0.421734,0.545305,0.610912,0.454053,1
0.655806,0.599307,0.555039,0.592253,0.521275,0.463123,0.520816,0.593447,0.584992,0.560895,0.566768,0.434826,0.592493,0.547529,0.541423,0.650428,0.529263,0.661048,0.654597,0.570514,2
0.583017,0.472757,0.551696,0.464489,0.545932,0.421286,0.660669,0.746063,0.581386,0.542601,0.606366,0.626368,0.468246,0.601265,0.507306,0.563974,0.525551,0.571292,0.743128,0.519618,2
0.50858,0.497774,0.594259,0.560459,0.562764,0.648662,0.706486,0.508207,0.522337,0.473397,0.616232,0.558336,0.566335,0.579281,0.491192,0.485833,0.494928,0.588684,0.622419,0.575127,2
0.530731,0.56666,0.457011,0.304685,0.781437,0.14292,0.312586,0.413797,0.427284,0.545594,0.391695,0.74543,0.496781,0.56014,0.615067,0.156467,0.352043,0.749604,0.555095,0.484633,1
0.446077,0.533849,0.560709,0.513705,0.5518,0.674719,0.529457,0.510307,0.594521,0.488726,0.62797,0.492623,0.570958,0.578975,0.570491,0.450727,0.571753,0.562934,0.571798,0.474695,2
0.56585,0.540569,0.421715,0.690902,0.60557,0.532932,0.585566,0.536026,0.541272,0.556861,0.479099,0.455269,0.585137,0.502773,0.56803,0.531869,0.51033,0.537841,0.42504,0.313541,2
0.242759,0.687799,0.67937,0.34757,0.570014,0.67236,0.50767,0.36393,0.456206,0.613757,0.78381,0.180905,0.349258,0.493135,0.656429,0.504121,0.594931,0.519038,0.423142,0.385337,1
0.619442,0.455363,0.472723,0.570796,0.596284,0.571862,0.579201,0.611658,0.447699,0.561067,0.467787,0.595704,0.637837,0.558362,0.51029,0.570861,0.443981,0.47774,0.617622,0.33509,2
0.518493,0.578088,0.464434,0.556423,0.628743,0.579028,0.510149,0.514778,0.381158,0.487271,0.613021,0.582889,0.583685,0.428654,0.573304,0.535349,0.485073,0.658942,0.576467,0.512266,2
0.40966,0.458421,0.622725,0.448912,0.497448,0.477697,0.535668,0.554728,0.430985,0.574507,0.40867,0.526791,0.585225,0.547706,0.588807,0.557736,0.560467,0.62819,0.626576,0.55622,2
0.58383,0.535812,0.615145,0.551095,0.693332,0.474819,0.542255,0.532687,0.603512,0.505317,0.59179,0.488295,0.501619,0.681323,0.440805,0.622059,0.453201,0.59486,0.655878,0.498188,2
0.894805,0.647635,0.452573,0.643958,0.583829,0.580233,0.718003,0.533563,0.769522,0.622197,0.594888,0.3518,0.486343,0.42114,0.38061,0.5344,0.56609,0.494124,0.567949,0.452143,1
0.678778,0.633711,0.459279,0.450581,0.579314,0.574871,0.497016,0.6487,0.549418,0.507365,0.629609,0.517281,0.522924,0.62963,0.561098,0.454492,0.557193,0.476757,0.710099,0.600739,2
0.405071,0.535492,0.433517,0.518859,0.522439,0.599366,0.614003,0.608584,0.469804,0.600455,0.572417,0.595676,0.491788,0.596833,0.546731,0.489427,0.539172,0.473452,0.788674,0.523214,2
0.735873,0.566696,0.540311,0.633186,0.569832,0.540668,0.550688,0.65021,0.510129,0.494766,0.556436,0.715894,0.570528,0.409635,0.623291,0.498111,0.415727,0.639623,0.605083,0.500969,2
0.571744,0.484078,0.608707,0.423782,0.426445,0.465315,0.591428,0.58862,0.462142,0.554165,0.470731,0.631747,0.630474,0.528029,0.519532,0.491758,0.476467,0.655574,0.560825,0.51766,2
0.626978,0.396184,0.488585,0.420065,0.681328,0.616957,0.508373,0.345703,0.537408,0.130644,0.266107,0.587034,0.447659,0.229802,0.398049,0.380579,0.493092,0.73678,0.640078,0.24617,1
0.712567,0.363267,0.413503,0.738172,0.45164,0.788871,0.632329,0.430354,0.534933,0.537505,0.392928,0.338738,0.562231,0.564172,0.810521,0.592329,0.421187,0.472304,0.554153,0.52021,1
0.446791,0.634522,0.524103,0.301629,0.520207,0.485068,0.625311,0.67062,0.451461,0.331851,0.588945,0.5573,0.580744,0.544658,0.615597,0.597055,0.524066,0.493148,0.557888,0.451976,2
0.563966,0.358595,0.562123,0.650564,0.27237,0.421301,0.644564,0.541192,0.525159,0.666005,0.559553,0.445837,0.498715,0.354773,0.683825,0.445416,0.361243,0.564401,0.67548,0.4685,1
0.769867,0.781047,0.566959,0.646042,0.539948,0.603559,0.735425,0.199991,0.457535,0.504448,0.609564,0.474323,0.60133,0.654662,0.405716,0.353643,0.451115,0.455862,0.469132,0.53141,1
0.56193,0.629359,0.820529,0.60794,0.515553,0.525744,0.530759,0.141278,0.574993,0.534795,0.32595,0.348409,0.317656,0.559692,0.533784,0.419899,0.635854,0.669444,0.690391,0.617109,1
0.477123,0.635155,0.540813,0.556082,0.503665,0.543262,0.639028,0.583642,0.566302,0.590298,0.527603,0.524246,0.480009,0.47567,0.533866,0.540468,0.462482,0.585583,0.594661,0.447676,2
0.638874,0.407932,0.581694,0.577961,0.551283,0.638705,0.532688,0.675401,0.461447,0.581782,0.57325,0.509259,0.572817,0.4024,0.517031,0.5268,0.541352,0.556471,0.552865,0.423632,2
0.698073,0.533145,0.499202,0.387415,0.601025,0.514822,0.601643,0.500064,0.471154,0.516356,0.419182,0.473611,0.545067,0.599908,0.455668,0.535384,0.385819,0.584945,0.771135,0.419667,2
0.537044,0.485365,0.664714,0.415724,0.50189,0.562423,0.552018,0.589753,0.545069,0.607502,0.486986,0.521708,0.625844,0.561355,0.544984,0.624654,0.529506,0.599881,0.699767,0.539515,2
0.549039,0.572335,0.57055,0.524368,0.50024,0.602617,0.535223,0.423488,0.631206,0.511902,0.543072,0.456813,0.55546,0.383246,0.559712,0.444959,0.498323,0.608807,0.381459,0.436957,2
0.701795,0.397414,0.418248,0.296889,0.404813,0.459281,0.469303,0.510503,0.35056,0.381485,0.592549,0.355564,0.575521,0.476702,0.593856,0.529075,0.545935,0.507892,0.365291,0.748164,1
0.713585,0.63209,0.808765,0.528796,0.590998,0.4775,0.590711,0.595116,0.354132,0.751745,0.667941,0.708062,0.401373,0.566676,0.605478,0.523656,0.766717,0.415029,0.608148,0.444003,1
0.618052,0.507495,0.700042,0.377194,0.789013,0.481474,0.521965,0.40715,0.328646,0.515501,0.55479,0.369797,0.411811,0.803348,0.711098,0.366883,0.522932,0.648619,0.923398,0.231417,1
0.431211,0.53887,0.554257,0.615758,0.53168,0.495588,0.552066,0.629136,0.554121,0.58534,0.455449,0.576798,0.507671,0.396726,0.498063,0.586254,0.5984,0.674504,0.61848,0.45999,2
0.661906,0.482236,0.398553,0.257342,0.317938,0.569203,0.724416,0.72937,0.407497,0.551676,0.632807,0.498742,0.330953,0.5208,0.550102,0.706809,0.411636,0.441098,0.643708,0.379148,1
0.582873,0.620676,0.52409,0.549411,0.585981,0.418897,0.526999,0.646524,0.422574,0.556247,0.56832,0.626813,0.505878,0.568495,0.537121,0.494681,0.597989,0.634207,0.56691,0.637612,2
0.535821,0.360209,0.491909,0.416508,0.491122,0.446029,0.536462,0.603198,0.550256,0.55282,0.457361,0.528053,0.65009,0.647664,0.638276,0.592528,0.739462,0.62523,0.661563,0.491804,2
0.453088,0.619204,0.866636,0.567275,0.526809,0.494178,0.494273,0.284022,0.406399,0.548559,0.550593,0.63795,0.51599,0.573274,0.585211,0.570198,0.48703,0.866329,0.679419,0.480946,1
0.690719,0.623208,0.420535,0.436143,0.660212,0.365196,0.387919,0.525308,0.412145,0.330003,0.598698,0.484636,0.534584,0.505746,0.452229,0.696492,0.520988,0.441813,0.757263,0.545195,1
0.660364,0.479349,0.48897,0.419005,0.447488,0.497078,0.523908,0.559404,0.621323,0.613419,0.587833,0.421574,0.593611,0.582301,0.435205,0.459604,0.590996,0.623163,0.50116,0.532811,2
0.49714,0.496146,0.567304,0.394644,0.440071,0.586677,0.69366,0.516032,0.563868,0.522886,0.607752,0.589106,0.664136,0.531633,0.586326,0.578597,0.499605,0.618078,0.518006,0.370695,2
