@relation col10-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.AddExpression-Ea8+1-Nexpression-weka.filters.unsupervised.attribute.Remove-R8

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.084677,0.060729,0.096774,0.133858,0.337607,0.094488,0.434263,10
0.084677,0.080972,0.096774,0.133858,0.32906,0.204724,0.697211,10
0.084677,0.016194,0.08871,0.141732,0.081197,0.062992,0.733068,10
0.080645,0.089069,0.08871,0.133858,0.081197,0.204724,0.450199,10
0.084677,0.089069,0.096774,0.204724,0.974359,0.141732,0.434263,10
0.084677,0.089069,0.08871,0.149606,0.974359,0.094488,0.462151,10
0.084677,0.089069,0.08871,0.141732,0.188034,0.204724,0.960159,10
0.080645,0.089069,0.08871,0.133858,0.188034,0.094488,0.462151,10
0.080645,0.016194,0.08871,0.149606,0.081197,0.220472,0.36255,10
0.084677,0.016194,0.08871,0.149606,0.081197,0.204724,0.960159,10
0.08871,0.016194,0.024194,0.149606,0.162393,0.204724,0.697211,10
0.084677,0.089069,0.104839,0.141732,0.324786,0.125984,0.557769,10
0.080645,0.089069,0.08871,0.141732,0.82906,0.141732,0.960159,10
0.080645,0.089069,0.08871,0.149606,0.82906,0.228346,0.733068,10
0.084677,0.089069,0.08871,0.149606,0.324786,0.11811,0.38247,10
0.08871,0.080972,0.08871,0.141732,0.82906,0.204724,0.697211,10
0.080645,0.016194,0.08871,0.141732,0.82906,0.204724,0.434263,10
0.080645,0.089069,0.08871,0.149606,0.991453,0.204724,0.697211,10
0.084677,0.016194,0.096774,0.141732,0.82906,0.110236,0.856574,10
0.084677,0.089069,0.096774,0.141732,0.991453,0.204724,0.386454,10
0.084677,0.016194,0.08871,0.141732,0.675214,0.204724,0.697211,10
0.084677,0.089069,0.08871,0.133858,0.67094,0.094488,0.434263,10
0.084677,0.016194,0.096774,0.141732,0.82906,0.11811,0.884462,10
0.084677,0.060729,0.096774,0.141732,0.675214,0.086614,0.685259,10
0.08871,0.089069,0.08871,0.141732,0.67094,0.086614,0.85259,10
0.08871,0.089069,0.08871,0.204724,0.547009,0.094488,0.386454,10
0.084677,0.016194,0.096774,0.204724,0.991453,0.204724,0.697211,10
0.084677,0.016194,0.096774,0.204724,0.675214,0.094488,0.386454,10
0.08871,0.016194,0.076613,0.204724,0.666667,0.11811,0.38247,10
0.084677,0.016194,0.08871,0.062992,0.495726,0.141732,0.410359,10
0.084677,0.089069,0.08871,0.149606,0.67094,0.094488,0.386454,10
0.084677,0.016194,0.096774,0.149606,0.547009,0.110236,0.418327,10
0.084677,0.016194,0.08871,0.141732,0.495726,0.141732,0.14741,10
0.08871,0.08502,0.096774,0.149606,0.320513,0.204724,0.386454,10
0.080645,0.05668,0.08871,0.149606,0.666667,0.094488,0.386454,10
0.084677,0.089069,0.08871,0.149606,0.495726,0.204724,0.697211,10
0.084677,0.089069,0.08871,0.204724,0.495726,0.204724,0.386454,10
0.084677,0.089069,0.08871,0.149606,0.102564,0.149606,0.103586,10
0.08871,0.089069,0.108871,0.149606,0.495726,0.110236,0.856574,10
0.080645,0.089069,0.108871,0.149606,0.183761,0.204724,0.685259,10
0.084677,0.089069,0.08871,0.141732,0.102564,0.141732,0.960159,10
0.080645,0.089069,0.08871,0.141732,0.495726,0.141732,0.031873,10
0.096774,0.089069,0.104839,0.133858,0.495726,0.11811,0.494024,10
0.08871,0.089069,0.08871,0.141732,0.183761,0.204724,0.239044,10
0.08871,0.089069,0.08871,0.204724,0.102564,0.141732,0.031873,10
0.08871,0.016194,0.08871,0.149606,0.495726,0.141732,0.960159,10
0.084677,0.089069,0.08871,0.141732,0.547009,0.086614,0.239044,10
0.08871,0.080972,0.08871,0.133858,0.495726,0.204724,0.103586,10
0.08871,0.016194,0.08871,0.125984,0.495726,0.204724,0.103586,10
0.08871,0.016194,0.108871,0.133858,0.102564,0.141732,0.410359,10
